State,Date,Hourly Demand Met (in MW)
Delhi - 2022,18-Mar 12am,2642.04
Delhi - 2022,18-Mar 1am,2475.45
Delhi - 2022,18-Mar 2am,2382.09
Delhi - 2022,18-Mar 3am,2317.46
Delhi - 2022,18-Mar 4am,2315.60
Delhi - 2022,18-Mar 5am,2389.89
Delhi - 2022,18-Mar 6am,2498.97
Delhi - 2022,18-Mar 7am,2586.47
Delhi - 2022,18-Mar 8am,2504.76
Delhi - 2022,18-Mar 9am,2399.92
Delhi - 2022,18-Mar 10am,2341.49
Delhi - 2022,18-Mar 11am,2359.35
Delhi - 2022,18-Mar 12pm,2454.07
Delhi - 2022,18-Mar 1pm,2553.92
Delhi - 2022,18-Mar 2pm,2562.23
Delhi - 2022,18-Mar 3pm,2575.62
Delhi - 2022,18-Mar 4pm,2584.67
Delhi - 2022,18-Mar 5pm,2664.27
Delhi - 2022,18-Mar 6pm,2727.90
Delhi - 2022,18-Mar 7pm,2870.00
Delhi - 2022,18-Mar 8pm,2860.90
Delhi - 2022,18-Mar 9pm,2850.02
Delhi - 2022,18-Mar 10pm,2766.88
Delhi - 2022,18-Mar 11pm,2618.76
Delhi - 2022,19-Mar 12am,2447.55
Delhi - 2022,19-Mar 1am,2331.52
Delhi - 2022,19-Mar 2am,2262.31
Delhi - 2022,19-Mar 3am,2201.49
Delhi - 2022,19-Mar 4am,2221.24
Delhi - 2022,19-Mar 5am,2343.94
Delhi - 2022,19-Mar 6am,2511.61
Delhi - 2022,19-Mar 7am,2725.94
Delhi - 2022,19-Mar 8am,2813.13
Delhi - 2022,19-Mar 9am,2966.34
Delhi - 2022,19-Mar 10am,3174.59
Delhi - 2022,19-Mar 11am,3248.45
Delhi - 2022,19-Mar 12pm,3241.99
Delhi - 2022,19-Mar 1pm,3163.19
Delhi - 2022,19-Mar 2pm,3195.07
Delhi - 2022,19-Mar 3pm,3231.88
Delhi - 2022,19-Mar 4pm,3262.81
Delhi - 2022,19-Mar 5pm,3291.89
Delhi - 2022,19-Mar 6pm,3315.69
Delhi - 2022,19-Mar 7pm,3402.80
Delhi - 2022,19-Mar 8pm,3330.15
Delhi - 2022,19-Mar 9pm,3241.55
Delhi - 2022,19-Mar 10pm,3128.36
Delhi - 2022,19-Mar 11pm,2993.81
Delhi - 2022,20-Mar 12am,2861.27
Delhi - 2022,20-Mar 1am,2653.96
Delhi - 2022,20-Mar 2am,2573.89
Delhi - 2022,20-Mar 3am,2492.98
Delhi - 2022,20-Mar 4am,2501.54
Delhi - 2022,20-Mar 5am,2540.64
Delhi - 2022,20-Mar 6am,2669.73
Delhi - 2022,20-Mar 7am,2825.94
Delhi - 2022,20-Mar 8am,2917.48
Delhi - 2022,20-Mar 9am,3124.14
Delhi - 2022,20-Mar 10am,3327.77
Delhi - 2022,20-Mar 11am,3433.51
Delhi - 2022,20-Mar 12pm,3408.82
Delhi - 2022,20-Mar 1pm,3247.20
Delhi - 2022,20-Mar 2pm,3338.41
Delhi - 2022,20-Mar 3pm,3332.70
Delhi - 2022,20-Mar 4pm,3316.69
Delhi - 2022,20-Mar 5pm,3340.62
Delhi - 2022,20-Mar 6pm,3392.12
Delhi - 2022,20-Mar 7pm,3524.77
Delhi - 2022,20-Mar 8pm,3462.01
Delhi - 2022,20-Mar 9pm,3367.84
Delhi - 2022,20-Mar 10pm,3354.43
Delhi - 2022,20-Mar 11pm,3258.95
Delhi - 2022,21-Mar 12am,3083.59
Delhi - 2022,21-Mar 1am,2900.86
Delhi - 2022,21-Mar 2am,2784.75
Delhi - 2022,21-Mar 3am,2697.28
Delhi - 2022,21-Mar 4am,2693.18
Delhi - 2022,21-Mar 5am,2785.09
Delhi - 2022,21-Mar 6am,3017.01
Delhi - 2022,21-Mar 7am,3198.00
Delhi - 2022,21-Mar 8am,3275.68
Delhi - 2022,21-Mar 9am,3567.69
Delhi - 2022,21-Mar 10am,3886.44
Delhi - 2022,21-Mar 11am,3982.00
Delhi - 2022,21-Mar 12pm,4074.97
Delhi - 2022,21-Mar 1pm,3889.38
Delhi - 2022,21-Mar 2pm,3963.54
Delhi - 2022,21-Mar 3pm,4039.18
Delhi - 2022,21-Mar 4pm,3976.21
Delhi - 2022,21-Mar 5pm,3938.35
Delhi - 2022,21-Mar 6pm,3937.77
Delhi - 2022,21-Mar 7pm,3950.91
Delhi - 2022,21-Mar 8pm,3792.09
Delhi - 2022,21-Mar 9pm,3647.78
Delhi - 2022,21-Mar 10pm,3579.05
Delhi - 2022,21-Mar 11pm,3489.11
Delhi - 2022,22-Mar 12am,3303.03
Delhi - 2022,22-Mar 1am,3043.65
Delhi - 2022,22-Mar 2am,2783.36
Delhi - 2022,22-Mar 3am,2658.22
Delhi - 2022,22-Mar 4am,2698.55
Delhi - 2022,22-Mar 5am,2846.17
Delhi - 2022,22-Mar 6am,3065.76
Delhi - 2022,22-Mar 7am,3214.72
Delhi - 2022,22-Mar 8am,3292.24
Delhi - 2022,22-Mar 9am,3531.67
Delhi - 2022,22-Mar 10am,3825.97
Delhi - 2022,22-Mar 11am,3954.51
Delhi - 2022,22-Mar 12pm,3927.91
Delhi - 2022,22-Mar 1pm,3735.04
Delhi - 2022,22-Mar 2pm,3826.05
Delhi - 2022,22-Mar 3pm,3913.46
Delhi - 2022,22-Mar 4pm,3943.40
Delhi - 2022,22-Mar 5pm,3911.50
Delhi - 2022,22-Mar 6pm,3842.79
Delhi - 2022,22-Mar 7pm,3877.00
Delhi - 2022,22-Mar 8pm,3718.80
Delhi - 2022,22-Mar 9pm,3510.15
Delhi - 2022,22-Mar 10pm,3438.07
Delhi - 2022,22-Mar 11pm,3378.79
Delhi - 2022,23-Mar 12am,3219.95
Delhi - 2022,23-Mar 1am,3032.09
Delhi - 2022,23-Mar 2am,2902.48
Delhi - 2022,23-Mar 3am,2790.81
Delhi - 2022,23-Mar 4am,2743.67
Delhi - 2022,23-Mar 5am,2824.21
Delhi - 2022,23-Mar 6am,3045.25
Delhi - 2022,23-Mar 7am,3221.24
Delhi - 2022,23-Mar 8am,3314.18
Delhi - 2022,23-Mar 9am,3551.83
Delhi - 2022,23-Mar 10am,3897.21
Delhi - 2022,23-Mar 11am,4006.77
Delhi - 2022,23-Mar 12pm,3992.84
Delhi - 2022,23-Mar 1pm,3898.73
Delhi - 2022,23-Mar 2pm,3777.81
Delhi - 2022,23-Mar 3pm,3947.48
Delhi - 2022,23-Mar 4pm,3902.24
Delhi - 2022,23-Mar 5pm,3947.41
Delhi - 2022,23-Mar 6pm,3899.87
Delhi - 2022,23-Mar 7pm,3892.18
Delhi - 2022,23-Mar 8pm,3821.01
Delhi - 2022,23-Mar 9pm,3534.88
Delhi - 2022,23-Mar 10pm,3475.99
Delhi - 2022,23-Mar 11pm,3392.54
Delhi - 2022,24-Mar 12am,3235.29
Delhi - 2022,24-Mar 1am,3080.77
Delhi - 2022,24-Mar 2am,2901.34
Delhi - 2022,24-Mar 3am,2770.14
Delhi - 2022,24-Mar 4am,2751.57
Delhi - 2022,24-Mar 5am,2861.56
Delhi - 2022,24-Mar 6am,3083.25
Delhi - 2022,24-Mar 7am,3193.80
Delhi - 2022,24-Mar 8am,3298.19
Delhi - 2022,24-Mar 9am,3543.32
Delhi - 2022,24-Mar 10am,3827.72
Delhi - 2022,24-Mar 11am,3911.45
Delhi - 2022,24-Mar 12pm,3917.19
Delhi - 2022,24-Mar 1pm,3719.18
Delhi - 2022,24-Mar 2pm,3836.94
Delhi - 2022,24-Mar 3pm,3953.06
Delhi - 2022,24-Mar 4pm,3945.58
Delhi - 2022,24-Mar 5pm,3949.33
Delhi - 2022,24-Mar 6pm,3896.10
Delhi - 2022,24-Mar 7pm,3915.74
Delhi - 2022,24-Mar 8pm,3714.26
Delhi - 2022,24-Mar 9pm,3548.85
Delhi - 2022,24-Mar 10pm,3541.95
Delhi - 2022,24-Mar 11pm,3472.55
Delhi - 2022,25-Mar 12am,3310.61
Delhi - 2022,25-Mar 1am,3150.95
Delhi - 2022,25-Mar 2am,3021.28
Delhi - 2022,25-Mar 3am,2901.88
Delhi - 2022,25-Mar 4am,2862.61
Delhi - 2022,25-Mar 5am,2954.98
Delhi - 2022,25-Mar 6am,3137.61
Delhi - 2022,25-Mar 7am,3302.12
Delhi - 2022,25-Mar 8am,3397.50
Delhi - 2022,25-Mar 9am,3647.99
Delhi - 2022,25-Mar 10am,3946.68
Delhi - 2022,25-Mar 11am,4024.47
Delhi - 2022,25-Mar 12pm,4028.54
Delhi - 2022,25-Mar 1pm,3839.38
Delhi - 2022,25-Mar 2pm,3935.34
Delhi - 2022,25-Mar 3pm,3990.11
Delhi - 2022,25-Mar 4pm,4001.22
Delhi - 2022,25-Mar 5pm,3982.99
Delhi - 2022,25-Mar 6pm,3891.05
Delhi - 2022,25-Mar 7pm,3952.16
Delhi - 2022,25-Mar 8pm,3736.33
Delhi - 2022,25-Mar 9pm,3519.27
Delhi - 2022,25-Mar 10pm,3499.89
Delhi - 2022,25-Mar 11pm,3460.51
Delhi - 2022,26-Mar 12am,3282.14
Delhi - 2022,26-Mar 1am,3110.58
Delhi - 2022,26-Mar 2am,2995.75
Delhi - 2022,26-Mar 3am,2884.34
Delhi - 2022,26-Mar 4am,2830.05
Delhi - 2022,26-Mar 5am,2895.09
Delhi - 2022,26-Mar 6am,3050.68
Delhi - 2022,26-Mar 7am,3138.62
Delhi - 2022,26-Mar 8am,3175.91
Delhi - 2022,26-Mar 9am,3328.63
Delhi - 2022,26-Mar 10am,3533.36
Delhi - 2022,26-Mar 11am,3550.33
Delhi - 2022,26-Mar 12pm,3613.40
Delhi - 2022,26-Mar 1pm,3442.18
Delhi - 2022,26-Mar 2pm,3522.42
Delhi - 2022,26-Mar 3pm,3572.86
Delhi - 2022,26-Mar 4pm,3617.18
Delhi - 2022,26-Mar 5pm,3654.51
Delhi - 2022,26-Mar 6pm,3640.47
Delhi - 2022,26-Mar 7pm,3721.91
Delhi - 2022,26-Mar 8pm,3558.40
Delhi - 2022,26-Mar 9pm,3428.29
Delhi - 2022,26-Mar 10pm,3401.07
Delhi - 2022,26-Mar 11pm,3364.14
Delhi - 2022,27-Mar 12am,3238.02
Delhi - 2022,27-Mar 1am,3044.34
Delhi - 2022,27-Mar 2am,2919.75
Delhi - 2022,27-Mar 3am,2813.96
Delhi - 2022,27-Mar 4am,2760.62
Delhi - 2022,27-Mar 5am,2797.38
Delhi - 2022,27-Mar 6am,2876.23
Delhi - 2022,27-Mar 7am,2945.53
Delhi - 2022,27-Mar 8am,2958.43
Delhi - 2022,27-Mar 9am,3096.56
Delhi - 2022,27-Mar 10am,3327.17
Delhi - 2022,27-Mar 11am,3432.15
Delhi - 2022,27-Mar 12pm,3456.04
Delhi - 2022,27-Mar 1pm,3361.12
Delhi - 2022,27-Mar 2pm,3410.62
Delhi - 2022,27-Mar 3pm,3524.38
Delhi - 2022,27-Mar 4pm,3443.19
Delhi - 2022,27-Mar 5pm,3434.16
Delhi - 2022,27-Mar 6pm,3427.64
Delhi - 2022,27-Mar 7pm,3594.47
Delhi - 2022,27-Mar 8pm,3480.67
Delhi - 2022,27-Mar 9pm,3367.20
Delhi - 2022,27-Mar 10pm,3399.51
Delhi - 2022,27-Mar 11pm,3417.06
Delhi - 2022,28-Mar 12am,3262.59
Delhi - 2022,28-Mar 1am,3089.58
Delhi - 2022,28-Mar 2am,2956.91
Delhi - 2022,28-Mar 3am,2852.97
Delhi - 2022,28-Mar 4am,2807.32
Delhi - 2022,28-Mar 5am,2851.85
Delhi - 2022,28-Mar 6am,3056.71
Delhi - 2022,28-Mar 7am,3186.27
Delhi - 2022,28-Mar 8am,3264.58
Delhi - 2022,28-Mar 9am,3561.46
Delhi - 2022,28-Mar 10am,3862.65
Delhi - 2022,28-Mar 11am,3944.60
Delhi - 2022,28-Mar 12pm,3978.05
Delhi - 2022,28-Mar 1pm,3813.00
Delhi - 2022,28-Mar 2pm,3920.64
Delhi - 2022,28-Mar 3pm,4039.68
Delhi - 2022,28-Mar 4pm,4048.24
Delhi - 2022,28-Mar 5pm,4041.12
Delhi - 2022,28-Mar 6pm,3942.37
Delhi - 2022,28-Mar 7pm,3959.56
Delhi - 2022,28-Mar 8pm,3804.79
Delhi - 2022,28-Mar 9pm,3690.27
Delhi - 2022,28-Mar 10pm,3716.89
Delhi - 2022,28-Mar 11pm,3711.80
Delhi - 2022,29-Mar 12am,3527.18
Delhi - 2022,29-Mar 1am,3332.13
Delhi - 2022,29-Mar 2am,3180.76
Delhi - 2022,29-Mar 3am,3095.12
Delhi - 2022,29-Mar 4am,3020.49
Delhi - 2022,29-Mar 5am,3054.80
Delhi - 2022,29-Mar 6am,3198.96
Delhi - 2022,29-Mar 7am,3306.48
Delhi - 2022,29-Mar 8am,3360.31
Delhi - 2022,29-Mar 9am,3633.33
Delhi - 2022,29-Mar 10am,3946.46
Delhi - 2022,29-Mar 11am,4054.15
Delhi - 2022,29-Mar 12pm,4158.08
Delhi - 2022,29-Mar 1pm,4051.78
Delhi - 2022,29-Mar 2pm,4130.97
Delhi - 2022,29-Mar 3pm,4275.48
Delhi - 2022,29-Mar 4pm,4267.56
Delhi - 2022,29-Mar 5pm,4251.90
Delhi - 2022,29-Mar 6pm,4156.90
Delhi - 2022,29-Mar 7pm,4163.34
Delhi - 2022,29-Mar 8pm,4022.52
Delhi - 2022,29-Mar 9pm,3900.34
Delhi - 2022,29-Mar 10pm,3937.07
Delhi - 2022,29-Mar 11pm,3914.27
Delhi - 2022,30-Mar 12am,3730.89
Delhi - 2022,30-Mar 1am,3525.94
Delhi - 2022,30-Mar 2am,3354.78
Delhi - 2022,30-Mar 3am,3214.49
Delhi - 2022,30-Mar 4am,3137.36
Delhi - 2022,30-Mar 5am,3164.01
Delhi - 2022,30-Mar 6am,3298.34
Delhi - 2022,30-Mar 7am,3416.94
Delhi - 2022,30-Mar 8am,3510.24
Delhi - 2022,30-Mar 9am,3819.26
Delhi - 2022,30-Mar 10am,4165.07
Delhi - 2022,30-Mar 11am,4296.62
Delhi - 2022,30-Mar 12pm,4355.31
Delhi - 2022,30-Mar 1pm,4161.57
Delhi - 2022,30-Mar 2pm,4302.72
Delhi - 2022,30-Mar 3pm,4441.26
Delhi - 2022,30-Mar 4pm,4453.57
Delhi - 2022,30-Mar 5pm,4376.94
Delhi - 2022,30-Mar 6pm,4268.98
Delhi - 2022,30-Mar 7pm,4298.46
Delhi - 2022,30-Mar 8pm,4151.63
Delhi - 2022,30-Mar 9pm,4003.71
Delhi - 2022,30-Mar 10pm,4077.19
Delhi - 2022,30-Mar 11pm,4080.69
Delhi - 2022,31-Mar 12am,3920.01
Delhi - 2022,31-Mar 1am,3686.04
Delhi - 2022,31-Mar 2am,3501.67
Delhi - 2022,31-Mar 3am,3348.63
Delhi - 2022,31-Mar 4am,3256.90
Delhi - 2022,31-Mar 5am,3276.41
Delhi - 2022,31-Mar 6am,3378.53
Delhi - 2022,31-Mar 7am,3514.27
Delhi - 2022,31-Mar 8am,3560.08
Delhi - 2022,31-Mar 9am,3858.11
Delhi - 2022,31-Mar 10am,4243.69
Delhi - 2022,31-Mar 11am,4374.95
Delhi - 2022,31-Mar 12pm,4446.85
Delhi - 2022,31-Mar 1pm,4310.76
Delhi - 2022,31-Mar 2pm,4490.62
Delhi - 2022,31-Mar 3pm,4638.99
Delhi - 2022,31-Mar 4pm,4610.28
Delhi - 2022,31-Mar 5pm,4506.04
Delhi - 2022,31-Mar 6pm,4333.89
Delhi - 2022,31-Mar 7pm,4338.23
Delhi - 2022,31-Mar 8pm,4198.01
Delhi - 2022,31-Mar 9pm,4075.35
Delhi - 2022,31-Mar 10pm,4185.80
Delhi - 2022,31-Mar 11pm,4209.99
Delhi - 2022,01-Apr 12am,4022.72
Delhi - 2022,01-Apr 1am,3778.44
Delhi - 2022,01-Apr 2am,3568.34
Delhi - 2022,01-Apr 3am,3399.60
Delhi - 2022,01-Apr 4am,3301.27
Delhi - 2022,01-Apr 5am,3327.11
Delhi - 2022,01-Apr 6am,3442.51
Delhi - 2022,01-Apr 7am,3516.25
Delhi - 2022,01-Apr 8am,3547.96
Delhi - 2022,01-Apr 9am,3790.79
Delhi - 2022,01-Apr 10am,4199.85
Delhi - 2022,01-Apr 11am,4358.51
Delhi - 2022,01-Apr 12pm,4351.38
Delhi - 2022,01-Apr 1pm,4101.10
Delhi - 2022,01-Apr 2pm,4299.08
Delhi - 2022,01-Apr 3pm,4426.83
Delhi - 2022,01-Apr 4pm,4424.39
Delhi - 2022,01-Apr 5pm,4368.93
Delhi - 2022,01-Apr 6pm,4196.72
Delhi - 2022,01-Apr 7pm,4198.34
Delhi - 2022,01-Apr 8pm,4033.93
Delhi - 2022,01-Apr 9pm,3908.82
Delhi - 2022,01-Apr 10pm,3979.51
Delhi - 2022,01-Apr 11pm,4055.49
Delhi - 2022,02-Apr 12am,3905.39
Delhi - 2022,02-Apr 1am,3691.16
Delhi - 2022,02-Apr 2am,3503.05
Delhi - 2022,02-Apr 3am,3339.42
Delhi - 2022,02-Apr 4am,3245.54
Delhi - 2022,02-Apr 5am,3261.09
Delhi - 2022,02-Apr 6am,3349.56
Delhi - 2022,02-Apr 7am,3425.43
Delhi - 2022,02-Apr 8am,3367.80
Delhi - 2022,02-Apr 9am,3562.86
Delhi - 2022,02-Apr 10am,3851.34
Delhi - 2022,02-Apr 11am,3946.44
Delhi - 2022,02-Apr 12pm,3993.33
Delhi - 2022,02-Apr 1pm,3860.74
Delhi - 2022,02-Apr 2pm,4032.67
Delhi - 2022,02-Apr 3pm,4148.71
Delhi - 2022,02-Apr 4pm,4143.54
Delhi - 2022,02-Apr 5pm,4086.45
Delhi - 2022,02-Apr 6pm,3983.18
Delhi - 2022,02-Apr 7pm,4052.92
Delhi - 2022,02-Apr 8pm,3939.88
Delhi - 2022,02-Apr 9pm,3869.90
Delhi - 2022,02-Apr 10pm,3967.28
Delhi - 2022,02-Apr 11pm,4020.00
Delhi - 2022,03-Apr 12am,3855.25
Delhi - 2022,03-Apr 1am,3646.36
Delhi - 2022,03-Apr 2am,3482.43
Delhi - 2022,03-Apr 3am,3315.16
Delhi - 2022,03-Apr 4am,3217.06
Delhi - 2022,03-Apr 5am,3197.57
Delhi - 2022,03-Apr 6am,3228.49
Delhi - 2022,03-Apr 7am,3241.12
Delhi - 2022,03-Apr 8am,3224.45
Delhi - 2022,03-Apr 9am,3343.98
Delhi - 2022,03-Apr 10am,3577.60
Delhi - 2022,03-Apr 11am,3702.53
Delhi - 2022,03-Apr 12pm,3805.07
Delhi - 2022,03-Apr 1pm,3695.06
Delhi - 2022,03-Apr 2pm,3856.51
Delhi - 2022,03-Apr 3pm,3964.18
Delhi - 2022,03-Apr 4pm,3946.35
Delhi - 2022,03-Apr 5pm,3891.12
Delhi - 2022,03-Apr 6pm,3822.34
Delhi - 2022,03-Apr 7pm,3934.14
Delhi - 2022,03-Apr 8pm,3918.12
Delhi - 2022,03-Apr 9pm,3951.07
Delhi - 2022,03-Apr 10pm,4135.60
Delhi - 2022,03-Apr 11pm,4209.40
Delhi - 2022,04-Apr 12am,4020.42
Delhi - 2022,04-Apr 1am,3762.53
Delhi - 2022,04-Apr 2am,3576.06
Delhi - 2022,04-Apr 3am,3397.76
Delhi - 2022,04-Apr 4am,3305.32
Delhi - 2022,04-Apr 5am,3347.61
Delhi - 2022,04-Apr 6am,3472.19
Delhi - 2022,04-Apr 7am,3458.19
Delhi - 2022,04-Apr 8am,3436.07
Delhi - 2022,04-Apr 9am,3715.29
Delhi - 2022,04-Apr 10am,4084.77
Delhi - 2022,04-Apr 11am,4206.27
Delhi - 2022,04-Apr 12pm,4276.22
Delhi - 2022,04-Apr 1pm,4159.95
Delhi - 2022,04-Apr 2pm,4336.93
Delhi - 2022,04-Apr 3pm,4489.25
Delhi - 2022,04-Apr 4pm,4496.75
Delhi - 2022,04-Apr 5pm,4410.42
Delhi - 2022,04-Apr 6pm,4235.40
Delhi - 2022,04-Apr 7pm,4241.25
Delhi - 2022,04-Apr 8pm,4146.19
Delhi - 2022,04-Apr 9pm,4063.49
Delhi - 2022,04-Apr 10pm,4205.95
Delhi - 2022,04-Apr 11pm,4262.54
Delhi - 2022,05-Apr 12am,4056.26
Delhi - 2022,05-Apr 1am,3808.58
Delhi - 2022,05-Apr 2am,3621.22
Delhi - 2022,05-Apr 3am,3436.60
Delhi - 2022,05-Apr 4am,3325.78
Delhi - 2022,05-Apr 5am,3358.06
Delhi - 2022,05-Apr 6am,3500.66
Delhi - 2022,05-Apr 7am,3495.04
Delhi - 2022,05-Apr 8am,3503.62
Delhi - 2022,05-Apr 9am,3762.84
Delhi - 2022,05-Apr 10am,4152.05
Delhi - 2022,05-Apr 11am,4309.58
Delhi - 2022,05-Apr 12pm,4350.66
Delhi - 2022,05-Apr 1pm,4221.65
Delhi - 2022,05-Apr 2pm,4425.43
Delhi - 2022,05-Apr 3pm,4569.31
Delhi - 2022,05-Apr 4pm,4563.26
Delhi - 2022,05-Apr 5pm,4468.84
Delhi - 2022,05-Apr 6pm,4288.95
Delhi - 2022,05-Apr 7pm,4232.87
Delhi - 2022,05-Apr 8pm,4182.49
Delhi - 2022,05-Apr 9pm,4132.67
Delhi - 2022,05-Apr 10pm,4304.57
Delhi - 2022,05-Apr 11pm,4353.58
Delhi - 2022,06-Apr 12am,4178.92
Delhi - 2022,06-Apr 1am,3916.10
Delhi - 2022,06-Apr 2am,3730.31
Delhi - 2022,06-Apr 3am,3549.57
Delhi - 2022,06-Apr 4am,3445.18
Delhi - 2022,06-Apr 5am,3462.46
Delhi - 2022,06-Apr 6am,3606.64
Delhi - 2022,06-Apr 7am,3601.82
Delhi - 2022,06-Apr 8am,3578.64
Delhi - 2022,06-Apr 9am,3870.91
Delhi - 2022,06-Apr 10am,4230.77
Delhi - 2022,06-Apr 11am,4392.68
Delhi - 2022,06-Apr 12pm,4449.52
Delhi - 2022,06-Apr 1pm,4312.04
Delhi - 2022,06-Apr 2pm,4531.63
Delhi - 2022,06-Apr 3pm,4719.46
Delhi - 2022,06-Apr 4pm,4702.24
Delhi - 2022,06-Apr 5pm,4585.23
Delhi - 2022,06-Apr 6pm,4382.88
Delhi - 2022,06-Apr 7pm,4367.99
Delhi - 2022,06-Apr 8pm,4285.78
Delhi - 2022,06-Apr 9pm,4212.54
Delhi - 2022,06-Apr 10pm,4377.23
Delhi - 2022,06-Apr 11pm,4472.76
Delhi - 2022,07-Apr 12am,4248.96
Delhi - 2022,07-Apr 1am,3992.32
Delhi - 2022,07-Apr 2am,3774.57
Delhi - 2022,07-Apr 3am,3585.94
Delhi - 2022,07-Apr 4am,3459.29
Delhi - 2022,07-Apr 5am,3442.29
Delhi - 2022,07-Apr 6am,3579.36
Delhi - 2022,07-Apr 7am,3559.35
Delhi - 2022,07-Apr 8am,3526.63
Delhi - 2022,07-Apr 9am,3834.36
Delhi - 2022,07-Apr 10am,4289.40
Delhi - 2022,07-Apr 11am,4454.76
Delhi - 2022,07-Apr 12pm,4552.97
Delhi - 2022,07-Apr 1pm,4434.06
Delhi - 2022,07-Apr 2pm,4651.07
Delhi - 2022,07-Apr 3pm,4872.99
Delhi - 2022,07-Apr 4pm,4861.65
Delhi - 2022,07-Apr 5pm,4714.62
Delhi - 2022,07-Apr 6pm,4473.82
Delhi - 2022,07-Apr 7pm,4460.21
Delhi - 2022,07-Apr 8pm,4361.20
Delhi - 2022,07-Apr 9pm,4286.49
Delhi - 2022,07-Apr 10pm,4490.68
Delhi - 2022,07-Apr 11pm,4556.20
Delhi - 2022,08-Apr 12am,4385.18
Delhi - 2022,08-Apr 1am,4104.93
Delhi - 2022,08-Apr 2am,3900.03
Delhi - 2022,08-Apr 3am,3664.24
Delhi - 2022,08-Apr 4am,3544.01
Delhi - 2022,08-Apr 5am,3522.17
Delhi - 2022,08-Apr 6am,3638.14
Delhi - 2022,08-Apr 7am,3601.52
Delhi - 2022,08-Apr 8am,3632.20
Delhi - 2022,08-Apr 9am,3936.39
Delhi - 2022,08-Apr 10am,4381.48
Delhi - 2022,08-Apr 11am,4581.07
Delhi - 2022,08-Apr 12pm,4652.08
Delhi - 2022,08-Apr 1pm,4475.15
Delhi - 2022,08-Apr 2pm,4744.42
Delhi - 2022,08-Apr 3pm,4975.12
Delhi - 2022,08-Apr 4pm,4952.58
Delhi - 2022,08-Apr 5pm,4784.43
Delhi - 2022,08-Apr 6pm,4529.70
Delhi - 2022,08-Apr 7pm,4479.20
Delhi - 2022,08-Apr 8pm,4430.00
Delhi - 2022,08-Apr 9pm,4394.77
Delhi - 2022,08-Apr 10pm,4584.80
Delhi - 2022,08-Apr 11pm,4706.29
Delhi - 2022,09-Apr 12am,4552.71
Delhi - 2022,09-Apr 1am,4280.27
Delhi - 2022,09-Apr 2am,4037.45
Delhi - 2022,09-Apr 3am,3812.88
Delhi - 2022,09-Apr 4am,3663.71
Delhi - 2022,09-Apr 5am,3637.30
Delhi - 2022,09-Apr 6am,3664.61
Delhi - 2022,09-Apr 7am,3652.72
Delhi - 2022,09-Apr 8am,3577.14
Delhi - 2022,09-Apr 9am,3719.98
Delhi - 2022,09-Apr 10am,4058.46
Delhi - 2022,09-Apr 11am,4253.07
Delhi - 2022,09-Apr 12pm,4414.60
Delhi - 2022,09-Apr 1pm,4354.24
Delhi - 2022,09-Apr 2pm,4615.74
Delhi - 2022,09-Apr 3pm,4775.01
Delhi - 2022,09-Apr 4pm,4710.05
Delhi - 2022,09-Apr 5pm,4542.82
Delhi - 2022,09-Apr 6pm,4366.88
Delhi - 2022,09-Apr 7pm,4370.40
Delhi - 2022,09-Apr 8pm,4354.78
Delhi - 2022,09-Apr 9pm,4401.55
Delhi - 2022,09-Apr 10pm,4640.99
Delhi - 2022,09-Apr 11pm,4789.32
Delhi - 2022,10-Apr 12am,4599.19
Delhi - 2022,10-Apr 1am,4368.84
Delhi - 2022,10-Apr 2am,4153.60
Delhi - 2022,10-Apr 3am,3923.12
Delhi - 2022,10-Apr 4am,3766.54
Delhi - 2022,10-Apr 5am,3695.38
Delhi - 2022,10-Apr 6am,3611.76
Delhi - 2022,10-Apr 7am,3513.34
Delhi - 2022,10-Apr 8am,3418.88
Delhi - 2022,10-Apr 9am,3484.20
Delhi - 2022,10-Apr 10am,3736.87
Delhi - 2022,10-Apr 11am,3965.15
Delhi - 2022,10-Apr 12pm,4127.05
Delhi - 2022,10-Apr 1pm,4074.84
Delhi - 2022,10-Apr 2pm,4333.70
Delhi - 2022,10-Apr 3pm,4467.30
Delhi - 2022,10-Apr 4pm,4440.13
Delhi - 2022,10-Apr 5pm,4270.87
Delhi - 2022,10-Apr 6pm,4113.48
Delhi - 2022,10-Apr 7pm,4213.45
Delhi - 2022,10-Apr 8pm,4282.28
Delhi - 2022,10-Apr 9pm,4426.20
Delhi - 2022,10-Apr 10pm,4762.96
Delhi - 2022,10-Apr 11pm,4923.46
Delhi - 2022,11-Apr 12am,4762.04
Delhi - 2022,11-Apr 1am,4492.99
Delhi - 2022,11-Apr 2am,4210.84
Delhi - 2022,11-Apr 3am,3989.74
Delhi - 2022,11-Apr 4am,3822.79
Delhi - 2022,11-Apr 5am,3767.33
Delhi - 2022,11-Apr 6am,3778.16
Delhi - 2022,11-Apr 7am,3699.08
Delhi - 2022,11-Apr 8am,3697.75
Delhi - 2022,11-Apr 9am,4022.90
Delhi - 2022,11-Apr 10am,4478.40
Delhi - 2022,11-Apr 11am,4723.40
Delhi - 2022,11-Apr 12pm,4839.12
Delhi - 2022,11-Apr 1pm,4727.45
Delhi - 2022,11-Apr 2pm,5080.80
Delhi - 2022,11-Apr 3pm,5343.11
Delhi - 2022,11-Apr 4pm,5312.93
Delhi - 2022,11-Apr 5pm,5065.74
Delhi - 2022,11-Apr 6pm,4748.42
