date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-06-26,28.9,26,32.7,7.1,,78,5.7,,1002.3,
2023-06-27,29.6,26,34.6,1,,63,6.8,,1001.2,
2023-06-28,29.3,26.8,34.8,0,,47,7.6,,1002.3,
2023-06-29,28.7,23.8,34.8,27.9,,67,6.9,,1001.6,
2023-06-30,27.9,25,34.1,7.1,,72,7.7,,1000.1,
2023-07-01,29.3,26.3,34,4.1,,62,7.4,,1000.8,
2023-07-02,31,26.6,35.7,0,,33,5.2,,1001.5,
2023-07-03,32.9,29,37.2,0,,207,6,,1000.7,
2023-07-04,31,25,36,1.5,,137,7.5,,999.5,
2023-07-05,29.7,26,33.6,5.7,,78,8.2,,999.3,
2023-07-06,28.4,26,31.5,0.1,,84,9.8,,1000.9,
2023-07-07,29.6,27,32.8,2.5,,98,10.2,,1002.1,
2023-07-08,27.1,24.9,33.4,6.1,,82,8.8,,1002.1,
2023-07-09,26.8,26,30.6,38.1,,99,7.9,,1001.3,
2023-07-10,27.6,26,31,30,,43,5.2,,1001.7,
2023-07-11,28.6,25.5,33.5,4.1,,351,5.4,,1001.7,
2023-07-12,29.2,27,33.5,0,,36,5.8,,1001.2,
2023-07-13,29.6,26.7,33.4,0.8,,61,7,,1001.2,
2023-07-14,29.6,27,33.4,0,,108,7.8,,1002.4,
2023-07-15,29.1,26,33.6,9.9,,17,6.3,,1002,
2023-07-16,29.1,26,33.8,19.1,,206,7.1,,1002,
2023-07-17,30.3,26.8,35,7.1,,126,6.3,,1001,
2023-07-18,29.1,27.5,35,2,,112,9.5,,1000.9,
2023-07-19,30.9,28,35,0.5,,92,11.6,,1000.6,
2023-07-20,32.8,29,37.3,0,,87,5.8,,1000.5,
2023-07-21,33.2,30,36.8,1.6,,80,7.2,,1002.2,
2023-07-22,32,29,35,0.3,,87,14.4,,1004.5,
2023-07-23,32.3,29,35.8,3.7,,81,14.6,,1004.4,
2023-07-24,32.4,29,35.8,2.7,,93,13.2,,1002.1,
2023-07-25,31.3,29,35,14.3,,94,10.5,,1002.5,
2023-07-26,27.9,25,31,6.7,,93,9,,1004.5,
2023-07-27,29.7,27,34,10.2,,138,6.7,,1003.3,
2023-07-28,28.7,25,33.8,15.3,,299,6.1,,1001.2,
2023-07-29,27.9,26,31,17.9,,210,6.9,,1000.6,
2023-07-30,30.1,25.4,34.9,0,,252,7.3,,999.8,
2023-07-31,31.1,28,34.8,2.2,,259,9.9,,999.4,
2023-08-01,31.2,27.2,36.6,0,,256,11.3,,998.6,
2023-08-02,30.6,29,34.8,3.2,,248,10.2,,999.4,
2023-08-03,30.3,27.8,35.8,0.5,,268,11.9,,999.3,
2023-08-04,29.3,26.2,35.4,26.9,,280,6.3,,1001.4,
2023-08-05,29.9,26,33.8,3,,291,5.5,,1002.8,
2023-08-06,31.1,29,34.5,9.9,,247,13.1,,1000.1,
2023-08-07,30.3,27,34.5,0,,242,12.8,,998.1,
2023-08-08,30.7,27,34.2,0,,245,13.1,,998.8,
2023-08-09,30.8,28,33,0,,243,11,,1002.5,
2023-08-10,30.8,28,34.8,0,,246,10.5,,1004.6,
2023-08-11,31.5,28,35.4,0,,260,9.7,,1004.5,
2023-08-12,31.6,28,35.2,0,,251,13.2,,1002.4,
2023-08-13,30.9,28,34.6,0,,222,11.4,,1000.5,
2023-08-14,30.6,28,33.8,0,,146,7.4,,1004.2,
2023-08-15,30.1,27,33.8,0,,122,7,,1004.8,
2023-08-16,32,28.8,35.6,0,,285,8.3,,1004.2,
2023-08-17,32.2,28.8,35.4,0,,271,9.8,,1003.7,
2023-08-18,32.7,29,36,0,,290,9.8,,1003.7,
2023-08-19,29.8,24.5,36,43.9,,90,6.7,,1003.8,
2023-08-20,31.6,29,35.5,0.5,,98,8.8,,1004.4,
2023-08-21,32.3,28.5,37.1,0,,178,7.7,,1003.2,
2023-08-22,31.2,28,35.8,4.8,,256,9.5,,1001.3,
2023-08-23,27.6,27,36,0,,199,8.4,,1000.7,
2023-08-24,29.1,26,33.4,5.1,,249,9.8,,999.9,
2023-08-25,30.3,25.7,35,0,,241,10.6,,1000.1,
2023-08-26,30.7,27,34.8,0.1,,255,11.7,,1002.1,
2023-08-27,31,27,35.6,0,,261,12,,1001.7,
2023-08-28,30.8,27,34.8,3.5,,268,10.6,,1001.8,
2023-08-29,31.6,27,35.6,0,,276,10.3,,1004,
2023-08-30,31.7,28,36,0,,283,10.3,,1005.9,
2023-08-31,32.1,28,36.8,0,,275,8.6,,1006.6,
2023-09-01,32.7,28,37.2,0,,282,10,,1006.4,
2023-09-02,32.9,29,37,0,,278,8.7,,1004.2,
2023-09-03,31.7,28,36.6,0,,285,10.3,,1004,
2023-09-04,31.6,28,36,0,,284,10.7,,1003.4,
2023-09-05,32.1,27,37,10,,50,7.1,,1004.5,
2023-09-06,31.7,27,36.8,0,,159,6.3,,1005.3,
2023-09-07,30.8,28,37.4,0.3,,275,6.6,,1004.8,
2023-09-08,30.4,26,36.6,2.3,,98,9.4,,1004.9,
2023-09-09,26.7,24.8,32,11.9,,67,13.1,,1004.2,
2023-09-10,25.7,23.5,32,46,,42,12.1,,1002.2,
2023-09-11,27.7,24.5,31.4,0.3,,63,7,,1002.7,
2023-09-12,29.5,25.4,33.8,1,,78,5.6,,1003.1,
2023-09-13,31.2,26.6,35.8,0,,100,5.4,,1003.2,
2023-09-14,31.8,28,35.6,12.3,,126,7.6,,1004.5,
2023-09-15,28.9,24,36.2,1,,80,8.8,,1005.5,
2023-09-16,27.8,25,33.5,0,,57,10.6,,1004.7,
2023-09-17,28.2,25,32.6,13,,82,14.7,,1002.7,
2023-09-18,29.1,24.8,32.7,2,,101,13.4,,1004,
2023-09-19,31.1,27,34.9,0,,119,10.3,,1006.4,
2023-09-20,31.5,28,35.4,0,,129,4.5,,1006.3,
2023-09-21,31.3,28,37.8,0.1,,253,7.5,,1005.9,
2023-09-22,31,27,34.6,0,,286,6.3,,1006.1,
2023-09-23,28.3,25,33.4,0.3,,88,6.3,,1007.2,
2023-09-24,28.5,25,33.4,1.8,,356,6.1,,1006.8,
2023-09-25,29.6,25,34.4,0.1,,10,4.2,,1007,
2023-09-26,30.2,26,34.8,0,,355,7.2,,1008.1,
2023-09-27,29.6,26,33.8,0,,311,7.7,,1008.1,
2023-09-28,28.8,24,34,0,,289,7.2,,1007.8,
2023-09-29,29.1,24,34,0,,308,5.3,,1007.4,
2023-09-30,29.7,25,35.4,0,,307,8.7,,1007.2,
2023-10-01,29.1,24,34.4,0,,313,9,,1006.8,
2023-10-02,27.9,22,34,0,,321,6.8,,1007.8,
2023-10-03,27.6,21,33.4,0,,299,8.4,,1008.5,
2023-10-04,27.8,22,34,0,,290,8.6,,1008.5,
2023-10-05,27.8,21,34,0,,320,6.6,,1007.9,
2023-10-06,28.3,22.6,35,0,,302,4.9,,1006.8,
2023-10-07,29.3,24.8,34,0,,321,6.2,,1007.8,
2023-10-08,30.4,26,35,0,,294,6.2,,1008.3,
2023-10-09,30.6,26,35,0,,300,6.4,,1009.1,
2023-10-10,30.1,26.6,35,0,,295,6.6,,1010,
2023-10-11,28.1,23,34,0,,295,8.8,,1011.3,
2023-10-12,27.2,21,33,0,,293,6.3,,1012.4,
2023-10-13,28.4,22,35,0,,344,5.6,,1013,
2023-10-14,29.2,24,35,0,,319,4.3,,1012.2,
2023-10-15,27.9,24,33,0.3,,15,5.5,,1010.5,
2023-10-16,25.5,20.4,28.4,4.9,,38,11.8,,1012.1,
2023-10-17,22.3,18.5,29.1,4.1,,47,5.6,,1015.6,
2023-10-18,23.8,19,30,0,,295,7.9,,1015.8,
2023-10-19,23.9,18,29,0,,287,7.7,,1015.5,
2023-10-20,24.3,20,30,0,,315,5.1,,1015.8,
2023-10-21,24,19,30,0,,334,2.7,,1016.3,
2023-10-22,24.6,19.8,30,0,,309,5,,1016.8,
2023-10-23,24.7,20,30,0,,312,5.2,,1015.4,
2023-10-24,24.9,20,30,0,,298,5.6,,1014.5,
2023-10-25,24.5,19,30,0,,303,6,,1015.3,
2023-10-26,24.4,19,31,0,,285,5.7,,1014.9,
2023-10-27,24,18,30,0,,318,4.3,,1014.3,
2023-10-28,24.6,18.8,31,0,,341,3.3,,1014.5,
2023-10-29,24.8,19,31.2,0,,66,3.7,,1014.4,
2023-10-30,25.7,20,32,0,,39,4.5,,1015.1,
2023-10-31,25.4,20,31,0,,42,3.3,,1016.5,
2023-11-01,24.7,18,30.5,0,,22,2.8,,1016.8,
2023-11-02,23.9,19,29,0,,357,2.5,,1015.2,
2023-11-03,23.4,19,29,0,,320,3.1,,1012.8,
2023-11-04,23.1,19,28,0,,350,1,,1013.2,
2023-11-05,23.7,18,31,0,,339,1.9,,1014.8,
2023-11-06,23,16,30,0,,67,3.3,,1016.4,
2023-11-07,23.6,17,30,0,,341,2.5,,1015.4,
2023-11-08,23.8,19,30,0,,344,1.3,,1014.5,
2023-11-09,23.9,18,30,0,,292,4.7,,1014.4,
2023-11-10,19.8,18,30.2,3,,306,9.2,,1017,
2023-11-11,20,16,25,3,,305,6.4,,1018.3,
2023-11-12,19.6,14,26,0,,282,5.4,,1018.7,
2023-11-13,19.9,15,26,0,,299,3.5,,1018.6,
2023-11-14,19.8,16,25,0,,302,3,,1018,
2023-11-15,19.4,14,26,0,,277,4.6,,1017.9,
2023-11-16,19.3,14,25,0,,324,2.5,,1018.8,
2023-11-17,20.4,14,27,0,,1,0.9,,1018.3,
2023-11-18,20.9,15,27,0,,22,2.8,,1016.5,
2023-11-19,20.2,16,26,0,,33,3,,1017.5,
2023-11-20,19.7,15,25,0,,327,2.5,,1017.8,
2023-11-21,19.2,14,25,0,,269,6.9,,1016.9,
2023-11-22,18.1,13,25,0,,282,5.5,,1015,
2023-11-23,18.9,13,26,0,,71,3.1,,1014.5,
2023-11-24,18.8,13,26,0,,344,1.5,,1016.6,
2023-11-25,18.6,14,25,0,,317,2.8,,1017.9,
2023-11-26,19.7,14,25,0,,44,3.5,,1018.4,
2023-11-27,18.8,16,23,0.8,,46,6.6,,1015.8,
2023-11-28,18,16,20,1.6,,35,5.3,,1015.8,
2023-11-29,18.8,15,24,0.3,,34,2.6,,1015.9,
2023-11-30,19.4,15,24,1.9,,31,4.2,,1016.8,
2023-12-01,19.9,16,23.6,0,,352,3.1,,1017.4,
2023-12-02,18.1,14,23,0,,319,3.4,,1018.1,
2023-12-03,18.8,13,24,1.2,,350,3,,1018.2,
2023-12-04,19.5,16,24.1,0,,336,4,,1017.2,
2023-12-05,17.5,14,24,0,,313,6.2,,1016.4,
2023-12-06,17.2,12,24,0,,308,3.1,,1017.1,
2023-12-07,17.3,12,24,0,,278,5,,1016.4,
2023-12-08,17.6,12,25,0,,283,6,,1015.9,
2023-12-09,17.4,11,24,0,,280,6.4,,1016.9,
2023-12-10,15.9,10,22,0,,263,7.7,,1015.3,
2023-12-11,15.9,11,23,0,,323,2.7,,1015.8,
2023-12-12,16.4,10,23,0,,81,4,,1014.9,
2023-12-13,16.8,12,23,0,,323,3.9,,1016.7,
2023-12-14,15.7,10,23,0,,294,5.5,,1017.8,
2023-12-15,15.5,10,23,0,,307,2.9,,1018.9,
2023-12-16,15.4,10,22,0,,316,2.6,,1017.9,
2023-12-17,16.2,10,23,0,,334,4.1,,1018.5,
2023-12-18,14.8,10,20,0,,271,8.5,,1020.4,
2023-12-19,14.8,8,22,0,,263,8.7,,1020.3,
2023-12-20,14.6,9,21,0,,272,5.8,,1020,
2023-12-21,14.6,8,22,0,,281,4.4,,1018.2,
2023-12-22,14.6,8,21,27.9,,342,2.2,,1017.8,
2023-12-23,16.6,13,16.3,0,,70,4.7,,1019.7,
2023-12-24,16.4,10,23,0,,331,2.9,,1021.5,
2023-12-25,14.8,11,22,0,,272,4.9,,1019.5,
2023-12-26,14.1,8,21,0,,327,3.1,,1019.1,
2023-12-27,13,11,16,0,,276,4.9,,1020.8,
2023-12-28,12.7,10,18,0,,267,6.4,,1019.5,
2023-12-29,13.7,12,18,0,,130,4.1,,1020.2,
2023-12-30,14.6,13,18.6,0,,55,4.7,,1018.9,
2023-12-31,13.4,12,16,0,,64,5.4,,1019,
2024-01-01,12.1,10.4,15,0,,303,5.8,,1019,
2024-01-02,11.2,9,15,0,,288,6.5,,1018.3,
2024-01-03,10.8,9,14.8,0,,325,5.5,,1018,
2024-01-04,10.2,8,11.4,0,,262,7.7,,1018.5,
2024-01-05,12.1,10,14,0,,315,5.3,,1018.5,
2024-01-06,12.2,10,15,0,,321,6.4,,1019.4,
2024-01-07,11.6,9,16,0,,254,5.6,,1020.6,
2024-01-08,11,8,15,0,,305,3.8,,1020.5,
2024-01-09,10.9,10,13,0,,303,9.1,,1020.5,
2024-01-10,9.7,8,13,0,,273,11.5,,1019.2,
2024-01-11,10.6,7,16,0,,265,8.2,,1019.4,
2024-01-12,10.3,6,17,0,,287,6.8,,1018.5,
2024-01-13,11.4,7,17.2,0,,16,3.4,,1017.6,
2024-01-14,10.6,7,17,0,,291,4.5,,1017.9,
2024-01-15,10.4,5,17,0,,272,6.1,,1017.2,
2024-01-16,10.5,7,18,0,,96,8.6,,1015.2,
2024-01-17,10.9,6,18,0,,112,7.5,,1015.4,
2024-01-18,10.6,7,18,0,,134,5.5,,1017.4,
2024-01-19,10,7,15,0,,107,6.4,,1019.1,
2024-01-20,11.6,9,17,0,,173,5.5,,1019.6,
2024-01-21,9.2,6,14,0,,271,9.1,,1018.8,
2024-01-22,10.5,7,17.4,0,,139,6.2,,1019.8,
2024-01-23,11.9,8,17,0,,132,6.1,,1018.6,
2024-01-24,11.6,9.8,16,0,,298,5.7,,1018.8,
2024-01-25,10.9,7,17,0,,293,5.4,,1021,
2024-01-26,12.8,7,21,0,,297,3.6,,1021.7,
2024-01-27,14.4,7,23,0,,278,7.3,,1019.7,
2024-01-28,13.7,10,19,0,,57,7.4,,1018.3,
2024-01-29,14.2,9,22,0,,180,7.8,,1018.2,
2024-01-30,12.8,10,18,0,,281,5.1,,1017.4,
2024-01-31,12.9,10,16,11.3,,45,6.2,,1016.2,
2024-02-01,14.9,14,18.5,20.1,,96,13.8,,1016.4,
2024-02-02,12.2,10,18.5,2,,283,6.5,,1019.8,
2024-02-03,15.1,7,21.3,0,,255,5.1,,1018.2,
2024-02-04,16.2,12.4,21.3,3,,118,8.1,,1016.9,
2024-02-05,15.1,12.8,20.3,0.5,,280,8.9,,1018,
2024-02-06,13.3,8.5,19.6,0,,286,8.2,,1020.3,
2024-02-07,13.6,10,20,0,,273,10.3,,1020.9,
2024-02-08,14.1,8,21,0,,265,13.1,,1018.9,
2024-02-09,15.1,9,22,0,,288,6.7,,1019.4,
2024-02-10,15.3,9,22,0,,336,3,,1021.6,
2024-02-11,15.3,9,23,0,,285,4.7,,1021,
2024-02-12,15.8,10,21,0,,305,3.7,,1020.2,
2024-02-13,16.1,11,22,0,,319,3.2,,1019.1,
2024-02-14,16.9,11,23.2,0,,278,6.4,,1018.9,
2024-02-15,17.2,11,24,0,,288,6.6,,1019.9,
2024-02-16,17.7,11,25,0,,324,4.1,,1020.1,
2024-02-17,17.4,11,25,0,,282,6.2,,1015.8,
2024-02-18,19.8,11,28,0,,96,7.4,,1012.7,
2024-02-19,21.2,16,26.4,0,,102,17.9,,1010.8,
2024-02-20,21.1,16,27.2,3,,104,7.2,,1010.7,
2024-02-21,19.2,13,27.2,0,,296,9.7,,1010.9,
2024-02-22,19.2,14,25,0,,311,8.8,,1013.6,
2024-02-23,17.2,10,23,0,,297,8.1,,1016.5,
2024-02-24,17.9,12,24,0,,346,3.8,,1016.6,
2024-02-25,18.8,13,25.2,0,,28,7,,1018.6,
2024-02-26,19.1,15,24.4,0,,341,4.5,,1018.5,
2024-02-27,18.5,15.2,24.8,0,,319,8.7,,1018.4,
2024-02-28,18.1,12,24,0,,270,10.6,,1016.5,
2024-02-29,19.1,12,26,0,,280,7.6,,1015.4,
2024-03-01,22,15,29,0.3,,64,7.3,,1014.2,
2024-03-02,20.7,18,29.3,1,,127,19.4,,1011,
2024-03-03,18.9,14.2,24.8,4.1,,314,9.9,,1012.3,
2024-03-04,17.7,11.1,24.8,0,,321,8.2,,1016.5,
2024-03-05,16.7,11,22,0,,296,12.6,,1017.6,
2024-03-06,16.4,10,22,0,,285,9.7,,1015.9,
2024-03-07,19.1,12,25.2,0,,304,7.1,,1015.2,
2024-03-08,20.1,14,26,0,,303,9,,1015.7,
2024-03-09,19.3,12,26,0,,268,10.3,,1015.9,
2024-03-10,20.1,12,27.2,0,,285,6.8,,1015.1,
2024-03-11,23.7,16,30,0.1,,346,6.5,,1016,
2024-03-12,23.1,17,29,0,,314,8.1,,1014.5,
2024-03-13,22.5,16,31.2,0,,275,6.2,,1012.1,
2024-03-14,23.4,17,31.4,0,,336,9.2,,1014.9,
2024-03-15,21.6,14,28,0,,280,11.9,,1014.1,
2024-03-16,21.9,15,29,0,,277,6,,1015.7,
2024-03-17,22.1,15,29,0,,306,6.2,,1015.6,
2024-03-18,22.1,14,29,0,,295,6.7,,1014,
2024-03-19,23.4,16,30,0,,324,4.5,,1013.4,
2024-03-20,24.5,17,33,0,,290,7.2,,1013.5,
2024-03-21,23.2,18,28.6,0,,86,12.1,,1013.1,
2024-03-22,25.6,19,33,0,,97,8.3,,1009.8,
2024-03-23,26.9,20,33,0,,311,8.2,,1008.9,
2024-03-24,25,21,29,0,,304,9.2,,1011.4,
2024-03-25,25.4,17.6,32.8,0,,287,9.1,,1012.5,
2024-03-26,26.7,19,34,0,,285,8.1,,1011.2,
2024-03-27,29,22,36.4,0,,294,7.1,,1013.3,
2024-03-28,29.5,23,36,0,,290,8.2,,1011,
2024-03-29,28.8,21,36,0.2,,312,8,,1009.9,
2024-03-30,29.6,25,34,0,,23,8.2,,1010.2,
2024-03-31,28.8,23,35,0,,306,10.4,,1011.8,
2024-04-01,25.4,19,31,0,,285,12.8,,1009.8,
2024-04-02,26.2,19,32,0,,285,10.3,,1008.3,
2024-04-03,28.5,20,36,0,,347,5.2,,1008.8,
2024-04-04,30.3,23,36.2,0,,328,7,,1008.9,
2024-04-05,30.1,24.2,36,0,,290,10.9,,1008.5,
2024-04-06,28.8,21,34.6,0,,288,11.3,,1008.6,
2024-04-07,28.4,19,36,0,,292,9.3,,1008.5,
2024-04-08,29.5,22,36.4,0,,324,6.7,,1009.5,
2024-04-09,30.1,23,37,0,,349,6,,1010,
2024-04-10,30.2,21,37.8,0,,32,5,,1010,
2024-04-11,30.5,24,38.2,0,,92,7.1,,1011.1,
2024-04-12,31.4,25,38,0,,65,5.5,,1010.3,
2024-04-13,29.6,25,37,0.2,,161,10.9,,1010.1,
2024-04-14,26.3,22.4,30,0,,7,8.9,,1012.2,
2024-04-15,28.8,23.8,34,0,,345,5.1,,1011.8,
2024-04-16,30,25,35,0,,280,11.8,,1010.6,
2024-04-17,29.1,22,35,0,,283,13.8,,1009.2,
2024-04-18,31,23,38,0,,283,8.5,,1007.5,
2024-04-19,32.6,26.8,38.2,0,,265,8,,1004.7,
