State,Date,Hourly Demand Met (in MW)
Delhi - 2021,25-Mar 6am,2689.18
Delhi - 2021,25-Mar 7am,3016.05
Delhi - 2021,25-Mar 8am,3132.23
Delhi - 2021,25-Mar 9am,3297.14
Delhi - 2021,25-Mar 10am,3468.65
Delhi - 2021,25-Mar 11am,3439.02
Delhi - 2021,25-Mar 12pm,3386.10
Delhi - 2021,25-Mar 1pm,3134.63
Delhi - 2021,25-Mar 2pm,3167.91
Delhi - 2021,25-Mar 3pm,3178.74
Delhi - 2021,25-Mar 4pm,3197.39
Delhi - 2021,25-Mar 5pm,3251.10
Delhi - 2021,25-Mar 6pm,3318.62
Delhi - 2021,25-Mar 7pm,3346.30
Delhi - 2021,25-Mar 8pm,3073.96
Delhi - 2021,25-Mar 9pm,2794.29
Delhi - 2021,25-Mar 10pm,2643.49
Delhi - 2021,25-Mar 11pm,2458.62
Delhi - 2021,26-Mar 12am,2291.06
Delhi - 2021,26-Mar 1am,2171.71
Delhi - 2021,26-Mar 2am,2096.23
Delhi - 2021,26-Mar 3am,2044.85
Delhi - 2021,26-Mar 4am,2072.43
Delhi - 2021,26-Mar 5am,2265.99
Delhi - 2021,26-Mar 6am,2643.79
Delhi - 2021,26-Mar 7am,3038.10
Delhi - 2021,26-Mar 8am,3155.85
Delhi - 2021,26-Mar 9am,3332.18
Delhi - 2021,26-Mar 10am,3549.07
Delhi - 2021,26-Mar 11am,3549.15
Delhi - 2021,26-Mar 12pm,3552.88
Delhi - 2021,26-Mar 1pm,3552.88
Delhi - 2021,26-Mar 2pm,3473.65
Delhi - 2021,26-Mar 3pm,3223.17
Delhi - 2021,26-Mar 4pm,3257.15
Delhi - 2021,26-Mar 5pm,3283.96
Delhi - 2021,26-Mar 6pm,3343.66
Delhi - 2021,26-Mar 7pm,3380.75
Delhi - 2021,26-Mar 8pm,3137.46
Delhi - 2021,26-Mar 9pm,2835.74
Delhi - 2021,26-Mar 10pm,2703.68
Delhi - 2021,26-Mar 11pm,2545.53
Delhi - 2021,27-Mar 12am,2358.60
Delhi - 2021,27-Mar 1am,2228.94
Delhi - 2021,27-Mar 2am,2162.01
Delhi - 2021,27-Mar 3am,2122.46
Delhi - 2021,27-Mar 4am,2152.94
Delhi - 2021,27-Mar 5am,2310.48
Delhi - 2021,27-Mar 6am,2618.49
Delhi - 2021,27-Mar 7am,2893.84
Delhi - 2021,27-Mar 8am,2960.73
Delhi - 2021,27-Mar 9am,3103.09
Delhi - 2021,27-Mar 10am,3299.79
Delhi - 2021,27-Mar 11am,3327.06
Delhi - 2021,27-Mar 12pm,3280.60
Delhi - 2021,27-Mar 1pm,3032.52
Delhi - 2021,27-Mar 2pm,3087.89
Delhi - 2021,27-Mar 3pm,3098.10
Delhi - 2021,27-Mar 4pm,3121.26
Delhi - 2021,27-Mar 5pm,3112.50
Delhi - 2021,27-Mar 6pm,3203.21
Delhi - 2021,27-Mar 7pm,3250.54
Delhi - 2021,27-Mar 8pm,3044.77
Delhi - 2021,27-Mar 9pm,2846.55
Delhi - 2021,27-Mar 10pm,2745.30
Delhi - 2021,27-Mar 11pm,2584.31
Delhi - 2021,28-Mar 12am,2407.89
Delhi - 2021,28-Mar 1am,2280.17
Delhi - 2021,28-Mar 2am,2198.67
Delhi - 2021,28-Mar 3am,2160.42
Delhi - 2021,28-Mar 4am,2176.04
Delhi - 2021,28-Mar 5am,2321.78
Delhi - 2021,28-Mar 6am,2571.16
Delhi - 2021,28-Mar 7am,2786.41
Delhi - 2021,28-Mar 8am,2852.55
Delhi - 2021,28-Mar 9am,2989.88
Delhi - 2021,28-Mar 10am,3121.36
Delhi - 2021,28-Mar 11am,3130.01
Delhi - 2021,28-Mar 12pm,3031.76
Delhi - 2021,28-Mar 1pm,2846.73
Delhi - 2021,28-Mar 2pm,2822.06
Delhi - 2021,28-Mar 3pm,2789.07
Delhi - 2021,28-Mar 4pm,2734.35
Delhi - 2021,28-Mar 5pm,2733.09
Delhi - 2021,28-Mar 6pm,2794.63
Delhi - 2021,28-Mar 7pm,2945.03
Delhi - 2021,28-Mar 8pm,2862.95
Delhi - 2021,28-Mar 9pm,2756.74
Delhi - 2021,28-Mar 10pm,2678.14
Delhi - 2021,28-Mar 11pm,2548.76
Delhi - 2021,29-Mar 12am,2388.03
Delhi - 2021,29-Mar 1am,2259.56
Delhi - 2021,29-Mar 2am,2191.69
Delhi - 2021,29-Mar 3am,2143.89
Delhi - 2021,29-Mar 4am,2149.79
Delhi - 2021,29-Mar 5am,2228.04
Delhi - 2021,29-Mar 6am,2359.15
Delhi - 2021,29-Mar 7am,2425.18
Delhi - 2021,29-Mar 8am,2325.65
Delhi - 2021,29-Mar 9am,2215.52
Delhi - 2021,29-Mar 10am,2160.74
Delhi - 2021,29-Mar 11am,2160.70
Delhi - 2021,29-Mar 12pm,2230.67
Delhi - 2021,29-Mar 1pm,2330.82
Delhi - 2021,29-Mar 2pm,2333.49
Delhi - 2021,29-Mar 3pm,2345.19
Delhi - 2021,29-Mar 4pm,2381.25
Delhi - 2021,29-Mar 5pm,2473.26
Delhi - 2021,29-Mar 6pm,2591.22
Delhi - 2021,29-Mar 7pm,2747.19
Delhi - 2021,29-Mar 8pm,2752.12
Delhi - 2021,29-Mar 9pm,2738.73
Delhi - 2021,29-Mar 10pm,2699.94
Delhi - 2021,29-Mar 11pm,2576.16
Delhi - 2021,30-Mar 12am,2424.47
Delhi - 2021,30-Mar 1am,2312.58
Delhi - 2021,30-Mar 2am,2236.47
Delhi - 2021,30-Mar 3am,2188.28
Delhi - 2021,30-Mar 4am,2198.37
Delhi - 2021,30-Mar 5am,2323.04
Delhi - 2021,30-Mar 6am,2576.68
Delhi - 2021,30-Mar 7am,2797.17
Delhi - 2021,30-Mar 8am,2907.38
Delhi - 2021,30-Mar 9am,3083.08
Delhi - 2021,30-Mar 10am,3299.94
Delhi - 2021,30-Mar 11am,3347.19
Delhi - 2021,30-Mar 12pm,3300.83
Delhi - 2021,30-Mar 1pm,3171.37
Delhi - 2021,30-Mar 2pm,3220.06
Delhi - 2021,30-Mar 3pm,3277.70
Delhi - 2021,30-Mar 4pm,3332.14
Delhi - 2021,30-Mar 5pm,3324.97
Delhi - 2021,30-Mar 6pm,3357.92
Delhi - 2021,30-Mar 7pm,3419.03
Delhi - 2021,30-Mar 8pm,3285.99
Delhi - 2021,30-Mar 9pm,3110.88
Delhi - 2021,30-Mar 10pm,3010.78
Delhi - 2021,30-Mar 11pm,2872.21
Delhi - 2021,31-Mar 12am,2708.08
Delhi - 2021,31-Mar 1am,2559.98
Delhi - 2021,31-Mar 2am,2458.13
Delhi - 2021,31-Mar 3am,2392.01
Delhi - 2021,31-Mar 4am,2387.33
Delhi - 2021,31-Mar 5am,2501.79
Delhi - 2021,31-Mar 6am,2771.99
Delhi - 2021,31-Mar 7am,2992.33
Delhi - 2021,31-Mar 8am,3045.87
Delhi - 2021,31-Mar 9am,3283.85
Delhi - 2021,31-Mar 10am,3533.42
Delhi - 2021,31-Mar 11am,3552.65
Delhi - 2021,31-Mar 12pm,3538.63
Delhi - 2021,31-Mar 1pm,3327.89
Delhi - 2021,31-Mar 2pm,3413.52
Delhi - 2021,31-Mar 3pm,3495.13
Delhi - 2021,31-Mar 4pm,3518.84
Delhi - 2021,31-Mar 5pm,3507.70
Delhi - 2021,31-Mar 6pm,3451.44
Delhi - 2021,31-Mar 7pm,3477.31
Delhi - 2021,31-Mar 8pm,3238.49
Delhi - 2021,31-Mar 9pm,3011.31
Delhi - 2021,31-Mar 10pm,2946.46
Delhi - 2021,31-Mar 11pm,2823.15
Delhi - 2021,01-Apr 12am,2661.47
Delhi - 2021,01-Apr 1am,2506.14
Delhi - 2021,01-Apr 2am,2418.38
Delhi - 2021,01-Apr 3am,2334.36
Delhi - 2021,01-Apr 4am,2339.18
Delhi - 2021,01-Apr 5am,2435.39
Delhi - 2021,01-Apr 6am,2684.94
Delhi - 2021,01-Apr 7am,2941.63
Delhi - 2021,01-Apr 8am,3004.07
Delhi - 2021,01-Apr 9am,3185.28
Delhi - 2021,01-Apr 10am,3437.34
Delhi - 2021,01-Apr 11am,3479.87
Delhi - 2021,01-Apr 12pm,3469.01
Delhi - 2021,01-Apr 1pm,3237.47
Delhi - 2021,01-Apr 2pm,3318.29
Delhi - 2021,01-Apr 3pm,3351.39
Delhi - 2021,01-Apr 4pm,3366.01
Delhi - 2021,01-Apr 5pm,3378.55
Delhi - 2021,01-Apr 6pm,3357.65
Delhi - 2021,01-Apr 7pm,3435.18
Delhi - 2021,01-Apr 8pm,3167.87
Delhi - 2021,01-Apr 9pm,2941.45
Delhi - 2021,01-Apr 10pm,2844.49
Delhi - 2021,01-Apr 11pm,2731.89
Delhi - 2021,02-Apr 12am,2576.54
Delhi - 2021,02-Apr 1am,2450.79
Delhi - 2021,02-Apr 2am,2364.66
Delhi - 2021,02-Apr 3am,2294.58
Delhi - 2021,02-Apr 4am,2289.76
Delhi - 2021,02-Apr 5am,2395.19
Delhi - 2021,02-Apr 6am,2606.89
Delhi - 2021,02-Apr 7am,2831.04
Delhi - 2021,02-Apr 8am,2931.54
Delhi - 2021,02-Apr 9am,3119.75
Delhi - 2021,02-Apr 10am,3398.14
Delhi - 2021,02-Apr 11am,3443.92
Delhi - 2021,02-Apr 12pm,3416.59
Delhi - 2021,02-Apr 1pm,3150.80
Delhi - 2021,02-Apr 2pm,3186.88
Delhi - 2021,02-Apr 3pm,3219.91
Delhi - 2021,02-Apr 4pm,3247.22
Delhi - 2021,02-Apr 5pm,3275.65
Delhi - 2021,02-Apr 6pm,3331.28
Delhi - 2021,02-Apr 7pm,3395.66
Delhi - 2021,02-Apr 8pm,3169.55
Delhi - 2021,02-Apr 9pm,2945.84
Delhi - 2021,02-Apr 10pm,2847.23
Delhi - 2021,02-Apr 11pm,2722.52
Delhi - 2021,03-Apr 12am,2577.18
Delhi - 2021,03-Apr 1am,2436.75
Delhi - 2021,03-Apr 2am,2348.41
Delhi - 2021,03-Apr 3am,2272.33
Delhi - 2021,03-Apr 4am,2284.61
Delhi - 2021,03-Apr 5am,2391.24
Delhi - 2021,03-Apr 6am,2609.72
Delhi - 2021,03-Apr 7am,2813.35
Delhi - 2021,03-Apr 8am,2873.42
Delhi - 2021,03-Apr 9am,3008.44
Delhi - 2021,03-Apr 10am,3222.74
Delhi - 2021,03-Apr 11am,3268.59
Delhi - 2021,03-Apr 12pm,3232.94
Delhi - 2021,03-Apr 1pm,3036.89
Delhi - 2021,03-Apr 2pm,3101.51
Delhi - 2021,03-Apr 3pm,3119.90
Delhi - 2021,03-Apr 4pm,3143.91
Delhi - 2021,03-Apr 5pm,3179.35
Delhi - 2021,03-Apr 6pm,3205.61
Delhi - 2021,03-Apr 7pm,3279.94
Delhi - 2021,03-Apr 8pm,3096.84
Delhi - 2021,03-Apr 9pm,2892.29
Delhi - 2021,03-Apr 10pm,2803.27
Delhi - 2021,03-Apr 11pm,2711.58
Delhi - 2021,04-Apr 12am,2559.14
Delhi - 2021,04-Apr 1am,2438.17
Delhi - 2021,04-Apr 2am,2342.98
Delhi - 2021,04-Apr 3am,2279.59
Delhi - 2021,04-Apr 4am,2271.15
Delhi - 2021,04-Apr 5am,2349.12
Delhi - 2021,04-Apr 6am,2516.01
Delhi - 2021,04-Apr 7am,2676.31
Delhi - 2021,04-Apr 8am,2722.11
Delhi - 2021,04-Apr 9am,2894.91
Delhi - 2021,04-Apr 10am,3121.37
Delhi - 2021,04-Apr 11am,3215.06
Delhi - 2021,04-Apr 12pm,3162.59
Delhi - 2021,04-Apr 1pm,2961.65
Delhi - 2021,04-Apr 2pm,3007.68
Delhi - 2021,04-Apr 3pm,3023.90
Delhi - 2021,04-Apr 4pm,3017.27
Delhi - 2021,04-Apr 5pm,3066.90
Delhi - 2021,04-Apr 6pm,3137.20
Delhi - 2021,04-Apr 7pm,3229.48
Delhi - 2021,04-Apr 8pm,3095.18
Delhi - 2021,04-Apr 9pm,2973.49
Delhi - 2021,04-Apr 10pm,2932.40
Delhi - 2021,04-Apr 11pm,2847.99
Delhi - 2021,05-Apr 12am,2707.30
Delhi - 2021,05-Apr 1am,2554.44
Delhi - 2021,05-Apr 2am,2462.17
Delhi - 2021,05-Apr 3am,2388.15
Delhi - 2021,05-Apr 4am,2397.77
Delhi - 2021,05-Apr 5am,2530.54
Delhi - 2021,05-Apr 6am,2779.65
Delhi - 2021,05-Apr 7am,3011.74
Delhi - 2021,05-Apr 8am,3131.30
Delhi - 2021,05-Apr 9am,3325.13
Delhi - 2021,05-Apr 10am,3639.64
Delhi - 2021,05-Apr 11am,3718.85
Delhi - 2021,05-Apr 12pm,3703.46
Delhi - 2021,05-Apr 1pm,3519.19
Delhi - 2021,05-Apr 2pm,3621.70
Delhi - 2021,05-Apr 3pm,3662.32
Delhi - 2021,05-Apr 4pm,3661.44
Delhi - 2021,05-Apr 5pm,3653.47
Delhi - 2021,05-Apr 6pm,3577.24
Delhi - 2021,05-Apr 7pm,3639.26
Delhi - 2021,05-Apr 8pm,3448.53
Delhi - 2021,05-Apr 9pm,3300.95
Delhi - 2021,05-Apr 10pm,3263.66
Delhi - 2021,05-Apr 11pm,3198.94
Delhi - 2021,06-Apr 12am,3015.03
Delhi - 2021,06-Apr 1am,2865.33
Delhi - 2021,06-Apr 2am,2756.68
Delhi - 2021,06-Apr 3am,2654.53
Delhi - 2021,06-Apr 4am,2637.89
Delhi - 2021,06-Apr 5am,2724.78
Delhi - 2021,06-Apr 6am,2953.77
Delhi - 2021,06-Apr 7am,3159.43
Delhi - 2021,06-Apr 8am,3266.76
Delhi - 2021,06-Apr 9am,3467.42
Delhi - 2021,06-Apr 10am,3741.11
Delhi - 2021,06-Apr 11am,3830.22
Delhi - 2021,06-Apr 12pm,3843.07
Delhi - 2021,06-Apr 1pm,3675.35
Delhi - 2021,06-Apr 2pm,3779.26
Delhi - 2021,06-Apr 3pm,3848.99
Delhi - 2021,06-Apr 4pm,3856.99
Delhi - 2021,06-Apr 5pm,3823.84
Delhi - 2021,06-Apr 6pm,3775.37
Delhi - 2021,06-Apr 7pm,3748.26
Delhi - 2021,06-Apr 8pm,3584.67
Delhi - 2021,06-Apr 9pm,3371.07
Delhi - 2021,06-Apr 10pm,3373.89
Delhi - 2021,06-Apr 11pm,3358.11
Delhi - 2021,07-Apr 12am,3169.23
Delhi - 2021,07-Apr 1am,3001.16
Delhi - 2021,07-Apr 2am,2850.46
Delhi - 2021,07-Apr 3am,2711.60
Delhi - 2021,07-Apr 4am,2655.28
Delhi - 2021,07-Apr 5am,2736.03
Delhi - 2021,07-Apr 6am,2952.27
Delhi - 2021,07-Apr 7am,3179.71
Delhi - 2021,07-Apr 8am,3210.42
Delhi - 2021,07-Apr 9am,3248.05
Delhi - 2021,07-Apr 10am,3771.51
Delhi - 2021,07-Apr 11am,4022.39
Delhi - 2021,07-Apr 12pm,3942.50
Delhi - 2021,07-Apr 1pm,3789.96
Delhi - 2021,07-Apr 2pm,3886.39
Delhi - 2021,07-Apr 3pm,3938.11
Delhi - 2021,07-Apr 4pm,3889.58
Delhi - 2021,07-Apr 5pm,3804.19
Delhi - 2021,07-Apr 6pm,3699.85
Delhi - 2021,07-Apr 7pm,3731.53
Delhi - 2021,07-Apr 8pm,3515.67
Delhi - 2021,07-Apr 9pm,3272.57
Delhi - 2021,07-Apr 10pm,3295.11
Delhi - 2021,07-Apr 11pm,3248.85
Delhi - 2021,08-Apr 12am,3072.63
Delhi - 2021,08-Apr 1am,2903.22
Delhi - 2021,08-Apr 2am,2780.93
Delhi - 2021,08-Apr 3am,2673.08
Delhi - 2021,08-Apr 4am,2649.77
Delhi - 2021,08-Apr 5am,2739.34
Delhi - 2021,08-Apr 6am,2942.29
Delhi - 2021,08-Apr 7am,3129.07
Delhi - 2021,08-Apr 8am,3204.11
Delhi - 2021,08-Apr 9am,3426.76
Delhi - 2021,08-Apr 10am,3729.32
Delhi - 2021,08-Apr 11am,3803.58
Delhi - 2021,08-Apr 12pm,3785.55
Delhi - 2021,08-Apr 1pm,3587.71
Delhi - 2021,08-Apr 2pm,3738.97
Delhi - 2021,08-Apr 3pm,3790.89
Delhi - 2021,08-Apr 4pm,3771.50
Delhi - 2021,08-Apr 5pm,3764.61
Delhi - 2021,08-Apr 6pm,3642.67
Delhi - 2021,08-Apr 7pm,3674.68
Delhi - 2021,08-Apr 8pm,3456.12
Delhi - 2021,08-Apr 9pm,3225.80
Delhi - 2021,08-Apr 10pm,3221.49
Delhi - 2021,08-Apr 11pm,3192.33
Delhi - 2021,09-Apr 12am,3003.68
Delhi - 2021,09-Apr 1am,2850.02
Delhi - 2021,09-Apr 2am,2732.73
Delhi - 2021,09-Apr 3am,2649.08
Delhi - 2021,09-Apr 4am,2636.70
Delhi - 2021,09-Apr 5am,2701.34
Delhi - 2021,09-Apr 6am,2902.74
Delhi - 2021,09-Apr 7am,3135.52
Delhi - 2021,09-Apr 8am,3205.10
Delhi - 2021,09-Apr 9am,3428.70
Delhi - 2021,09-Apr 10am,3735.82
Delhi - 2021,09-Apr 11am,3816.05
Delhi - 2021,09-Apr 12pm,3838.95
Delhi - 2021,09-Apr 1pm,3624.15
Delhi - 2021,09-Apr 2pm,3717.92
Delhi - 2021,09-Apr 3pm,3786.64
Delhi - 2021,09-Apr 4pm,3784.95
Delhi - 2021,09-Apr 5pm,3760.24
Delhi - 2021,09-Apr 6pm,3680.89
Delhi - 2021,09-Apr 7pm,3566.73
Delhi - 2021,09-Apr 8pm,3528.05
Delhi - 2021,09-Apr 9pm,3278.37
Delhi - 2021,09-Apr 10pm,3300.86
Delhi - 2021,09-Apr 11pm,3262.93
Delhi - 2021,10-Apr 12am,3101.62
Delhi - 2021,10-Apr 1am,2932.57
Delhi - 2021,10-Apr 2am,2824.94
Delhi - 2021,10-Apr 3am,2744.99
Delhi - 2021,10-Apr 4am,2719.16
Delhi - 2021,10-Apr 5am,2758.62
Delhi - 2021,10-Apr 6am,2887.87
Delhi - 2021,10-Apr 7am,2966.92
Delhi - 2021,10-Apr 8am,2989.51
Delhi - 2021,10-Apr 9am,3093.51
Delhi - 2021,10-Apr 10am,3429.70
Delhi - 2021,10-Apr 11am,3513.69
Delhi - 2021,10-Apr 12pm,3527.94
Delhi - 2021,10-Apr 1pm,3336.33
Delhi - 2021,10-Apr 2pm,3441.31
Delhi - 2021,10-Apr 3pm,3496.73
Delhi - 2021,10-Apr 4pm,3503.78
Delhi - 2021,10-Apr 5pm,3490.86
Delhi - 2021,10-Apr 6pm,3467.22
Delhi - 2021,10-Apr 7pm,3538.04
Delhi - 2021,10-Apr 8pm,3406.90
Delhi - 2021,10-Apr 9pm,3201.34
Delhi - 2021,10-Apr 10pm,3250.15
Delhi - 2021,10-Apr 11pm,3252.98
Delhi - 2021,11-Apr 12am,3097.35
Delhi - 2021,11-Apr 1am,2931.35
Delhi - 2021,11-Apr 2am,2804.79
Delhi - 2021,11-Apr 3am,2699.04
Delhi - 2021,11-Apr 4am,2649.44
Delhi - 2021,11-Apr 5am,2702.81
Delhi - 2021,11-Apr 6am,2827.47
Delhi - 2021,11-Apr 7am,2898.31
Delhi - 2021,11-Apr 8am,2926.00
Delhi - 2021,11-Apr 9am,3081.06
Delhi - 2021,11-Apr 10am,3301.19
Delhi - 2021,11-Apr 11am,3411.49
Delhi - 2021,11-Apr 12pm,3436.71
Delhi - 2021,11-Apr 1pm,3268.68
Delhi - 2021,11-Apr 2pm,3364.09
Delhi - 2021,11-Apr 3pm,3392.42
Delhi - 2021,11-Apr 4pm,3397.81
Delhi - 2021,11-Apr 5pm,3375.57
Delhi - 2021,11-Apr 6pm,3369.72
Delhi - 2021,11-Apr 7pm,3478.56
Delhi - 2021,11-Apr 8pm,3405.77
Delhi - 2021,11-Apr 9pm,3309.07
Delhi - 2021,11-Apr 10pm,3395.68
Delhi - 2021,11-Apr 11pm,3408.41
Delhi - 2021,12-Apr 12am,3231.53
Delhi - 2021,12-Apr 1am,3047.33
Delhi - 2021,12-Apr 2am,2915.42
Delhi - 2021,12-Apr 3am,2801.86
Delhi - 2021,12-Apr 4am,2741.52
Delhi - 2021,12-Apr 5am,2813.47
Delhi - 2021,12-Apr 6am,2977.11
Delhi - 2021,12-Apr 7am,3134.90
Delhi - 2021,12-Apr 8am,3198.47
Delhi - 2021,12-Apr 9am,3414.75
Delhi - 2021,12-Apr 10am,3779.33
Delhi - 2021,12-Apr 11am,3901.90
Delhi - 2021,12-Apr 12pm,3949.29
Delhi - 2021,12-Apr 1pm,3765.28
Delhi - 2021,12-Apr 2pm,3906.69
Delhi - 2021,12-Apr 3pm,4002.14
Delhi - 2021,12-Apr 4pm,3975.87
Delhi - 2021,12-Apr 5pm,3907.97
Delhi - 2021,12-Apr 6pm,3779.14
Delhi - 2021,12-Apr 7pm,3780.16
Delhi - 2021,12-Apr 8pm,3643.85
Delhi - 2021,12-Apr 9pm,3485.59
Delhi - 2021,12-Apr 10pm,3619.01
Delhi - 2021,12-Apr 11pm,3636.82
Delhi - 2021,13-Apr 12am,3468.78
Delhi - 2021,13-Apr 1am,3265.74
Delhi - 2021,13-Apr 2am,3107.32
Delhi - 2021,13-Apr 3am,2982.88
Delhi - 2021,13-Apr 4am,2911.20
Delhi - 2021,13-Apr 5am,2960.00
Delhi - 2021,13-Apr 6am,3134.24
Delhi - 2021,13-Apr 7am,3278.70
Delhi - 2021,13-Apr 8am,3347.72
Delhi - 2021,13-Apr 9am,3514.83
Delhi - 2021,13-Apr 10am,3821.35
Delhi - 2021,13-Apr 11am,3948.64
Delhi - 2021,13-Apr 12pm,3974.40
Delhi - 2021,13-Apr 1pm,3817.57
Delhi - 2021,13-Apr 2pm,3987.43
Delhi - 2021,13-Apr 3pm,4102.43
Delhi - 2021,13-Apr 4pm,4014.51
Delhi - 2021,13-Apr 5pm,3957.63
Delhi - 2021,13-Apr 6pm,3855.61
Delhi - 2021,13-Apr 7pm,3848.44
Delhi - 2021,13-Apr 8pm,3700.10
Delhi - 2021,13-Apr 9pm,3568.42
Delhi - 2021,13-Apr 10pm,3727.66
Delhi - 2021,13-Apr 11pm,3728.84
Delhi - 2021,14-Apr 12am,3532.57
Delhi - 2021,14-Apr 1am,3335.33
Delhi - 2021,14-Apr 2am,3180.99
Delhi - 2021,14-Apr 3am,3043.74
Delhi - 2021,14-Apr 4am,2981.37
Delhi - 2021,14-Apr 5am,3002.01
Delhi - 2021,14-Apr 6am,3101.68
Delhi - 2021,14-Apr 7am,3178.66
Delhi - 2021,14-Apr 8am,3211.90
Delhi - 2021,14-Apr 9am,3399.81
Delhi - 2021,14-Apr 10am,3718.77
Delhi - 2021,14-Apr 11am,3846.58
Delhi - 2021,14-Apr 12pm,3886.62
Delhi - 2021,14-Apr 1pm,3749.62
Delhi - 2021,14-Apr 2pm,3870.02
Delhi - 2021,14-Apr 3pm,4029.59
Delhi - 2021,14-Apr 4pm,4020.74
Delhi - 2021,14-Apr 5pm,3911.27
Delhi - 2021,14-Apr 6pm,3841.64
Delhi - 2021,14-Apr 7pm,3866.54
Delhi - 2021,14-Apr 8pm,3729.76
Delhi - 2021,14-Apr 9pm,3642.97
Delhi - 2021,14-Apr 10pm,3821.98
Delhi - 2021,14-Apr 11pm,3866.78
Delhi - 2021,15-Apr 12am,3668.47
Delhi - 2021,15-Apr 1am,3468.98
Delhi - 2021,15-Apr 2am,3312.49
Delhi - 2021,15-Apr 3am,3160.09
Delhi - 2021,15-Apr 4am,3066.31
Delhi - 2021,15-Apr 5am,3079.72
Delhi - 2021,15-Apr 6am,3164.73
Delhi - 2021,15-Apr 7am,3230.74
Delhi - 2021,15-Apr 8am,3323.60
Delhi - 2021,15-Apr 9am,3545.98
Delhi - 2021,15-Apr 10am,3858.49
Delhi - 2021,15-Apr 11am,3954.80
Delhi - 2021,15-Apr 12pm,4086.55
Delhi - 2021,15-Apr 1pm,4012.02
Delhi - 2021,15-Apr 2pm,4183.27
Delhi - 2021,15-Apr 3pm,4301.79
Delhi - 2021,15-Apr 4pm,4275.77
Delhi - 2021,15-Apr 5pm,4152.49
Delhi - 2021,15-Apr 6pm,3985.18
Delhi - 2021,15-Apr 7pm,3927.18
Delhi - 2021,15-Apr 8pm,3821.08
Delhi - 2021,15-Apr 9pm,3757.55
Delhi - 2021,15-Apr 10pm,3916.45
Delhi - 2021,15-Apr 11pm,3999.52
Delhi - 2021,16-Apr 12am,3821.26
Delhi - 2021,16-Apr 1am,3588.25
Delhi - 2021,16-Apr 2am,3392.67
Delhi - 2021,16-Apr 3am,3232.19
Delhi - 2021,16-Apr 4am,3151.04
Delhi - 2021,16-Apr 5am,3158.04
Delhi - 2021,16-Apr 6am,3248.30
Delhi - 2021,16-Apr 7am,3303.67
Delhi - 2021,16-Apr 8am,3331.02
Delhi - 2021,16-Apr 9am,3594.27
Delhi - 2021,16-Apr 10am,3973.68
Delhi - 2021,16-Apr 11am,4102.30
Delhi - 2021,16-Apr 12pm,4164.62
Delhi - 2021,16-Apr 1pm,4015.13
Delhi - 2021,16-Apr 2pm,4181.61
Delhi - 2021,16-Apr 3pm,4286.03
Delhi - 2021,16-Apr 4pm,3973.92
Delhi - 2021,16-Apr 5pm,3731.39
Delhi - 2021,16-Apr 6pm,3377.20
Delhi - 2021,16-Apr 7pm,3414.09
Delhi - 2021,16-Apr 8pm,3237.16
Delhi - 2021,16-Apr 9pm,3016.30
Delhi - 2021,16-Apr 10pm,3172.79
Delhi - 2021,16-Apr 11pm,3261.32
Delhi - 2021,17-Apr 12am,3123.79
Delhi - 2021,17-Apr 1am,2968.93
Delhi - 2021,17-Apr 2am,2829.45
Delhi - 2021,17-Apr 3am,2712.54
Delhi - 2021,17-Apr 4am,2646.99
Delhi - 2021,17-Apr 5am,2643.78
Delhi - 2021,17-Apr 6am,2711.00
Delhi - 2021,17-Apr 7am,2730.00
Delhi - 2021,17-Apr 8am,2650.30
Delhi - 2021,17-Apr 9am,2468.16
Delhi - 2021,17-Apr 10am,2529.57
Delhi - 2021,17-Apr 11am,2542.40
Delhi - 2021,17-Apr 12pm,2498.83
Delhi - 2021,17-Apr 1pm,2536.02
Delhi - 2021,17-Apr 2pm,2588.30
Delhi - 2021,17-Apr 3pm,2658.21
Delhi - 2021,17-Apr 4pm,2683.47
Delhi - 2021,17-Apr 5pm,2696.34
Delhi - 2021,17-Apr 6pm,2710.00
Delhi - 2021,17-Apr 7pm,2883.60
Delhi - 2021,17-Apr 8pm,2957.88
Delhi - 2021,17-Apr 9pm,3033.01
Delhi - 2021,17-Apr 10pm,3144.66
Delhi - 2021,17-Apr 11pm,3172.74
Delhi - 2021,18-Apr 12am,3060.43
Delhi - 2021,18-Apr 1am,2917.35
Delhi - 2021,18-Apr 2am,2783.19
Delhi - 2021,18-Apr 3am,2672.50
Delhi - 2021,18-Apr 4am,2620.38
Delhi - 2021,18-Apr 5am,2623.09
Delhi - 2021,18-Apr 6am,2660.80
Delhi - 2021,18-Apr 7am,2696.68
Delhi - 2021,18-Apr 8am,2645.99
Delhi - 2021,18-Apr 9am,2646.13
Delhi - 2021,18-Apr 10am,2684.56
Delhi - 2021,18-Apr 11am,2671.16
Delhi - 2021,18-Apr 12pm,2685.67
Delhi - 2021,18-Apr 1pm,2643.67
Delhi - 2021,18-Apr 2pm,2675.32
Delhi - 2021,18-Apr 3pm,2737.20
Delhi - 2021,18-Apr 4pm,2730.13
Delhi - 2021,18-Apr 5pm,2760.03
Delhi - 2021,18-Apr 6pm,2794.98
Delhi - 2021,18-Apr 7pm,2946.42
Delhi - 2021,18-Apr 8pm,3028.49
Delhi - 2021,18-Apr 9pm,3117.08
Delhi - 2021,18-Apr 10pm,3267.38
Delhi - 2021,18-Apr 11pm,3291.16
