year,month,day,hour,weekend,holiday,temp,precipitation,wind_speed,preasure,electricity_consumed,prev_avg_e
2020,7,19,0,1,0,29.7,43.55,8.05,999.3,5333.68,4721.653333333335
2020,7,19,1,1,0,29.7,43.55,8.05,999.3,5073.71,4721.653333333335
2020,7,19,2,1,0,29.7,43.55,8.05,999.3,4749.67,4721.653333333335
2020,7,19,3,1,0,29.7,43.55,8.05,999.3,4435.2,4721.653333333335
2020,7,19,4,1,0,29.7,43.55,8.05,999.3,4284.08,4721.653333333335
2020,7,19,5,1,0,29.7,43.55,8.05,999.3,4037.47,4721.653333333335
2020,7,19,6,1,0,29.7,43.55,8.05,999.3,3621.61,4721.653333333335
2020,7,19,7,1,0,29.7,43.55,8.05,999.3,3242.81,4721.653333333335
2020,7,19,8,1,0,29.7,43.55,8.05,999.3,3204.05,4721.653333333335
2020,7,19,9,1,0,29.7,43.55,8.05,999.3,3268.65,4721.653333333335
2020,7,19,10,1,0,29.7,43.55,8.05,999.3,3403.3,4721.653333333335
2020,7,19,11,1,0,29.7,43.55,8.05,999.3,3579.14,4721.653333333335
2020,7,19,12,1,0,29.7,43.55,8.05,999.3,3770.46,4721.653333333335
2020,7,19,13,1,0,29.7,43.55,8.05,999.3,3851.67,4721.653333333335
2020,7,19,14,1,0,29.7,43.55,8.05,999.3,4149.06,4721.653333333335
2020,7,19,15,1,0,29.7,43.55,8.05,999.3,4369.34,4721.653333333335
2020,7,19,16,1,0,29.7,43.55,8.05,999.3,4347.99,4721.653333333335
2020,7,19,17,1,0,29.7,43.55,8.05,999.3,4227.21,4721.653333333335
2020,7,19,18,1,0,29.7,43.55,8.05,999.3,4150.34,4721.653333333335
2020,7,19,19,1,0,29.7,43.55,8.05,999.3,4290.5,4721.653333333335
2020,7,19,20,1,0,29.7,43.55,8.05,999.3,4658.93,4721.653333333335
2020,7,19,21,1,0,29.7,43.55,8.05,999.3,4987.02,4721.653333333335
2020,7,19,22,1,0,29.7,43.55,8.05,999.3,5324.79,4721.653333333335
2020,7,19,23,1,0,29.7,43.55,8.05,999.3,5329.18,4721.653333333335
2020,7,20,0,0,0,28.45,2.5,8.25,997.55,4785.34,4237.077499999999
2020,7,20,1,0,0,28.45,2.5,8.25,997.55,4499.69,4237.077499999999
2020,7,20,2,0,0,28.45,2.5,8.25,997.55,4290.5,4237.077499999999
2020,7,20,3,0,0,28.45,2.5,8.25,997.55,4121.64,4237.077499999999
2020,7,20,4,0,0,28.45,2.5,8.25,997.55,3959.42,4237.077499999999
2020,7,20,5,0,0,28.45,2.5,8.25,997.55,3780.61,4237.077499999999
2020,7,20,6,0,0,28.45,2.5,8.25,997.55,3659.68,4237.077499999999
2020,7,20,7,0,0,28.45,2.5,8.25,997.55,3599.07,4237.077499999999
2020,7,20,8,0,0,28.45,2.5,8.25,997.55,3635.06,4237.077499999999
2020,7,20,9,0,0,28.45,2.5,8.25,997.55,3874.8,4237.077499999999
2020,7,20,10,0,0,28.45,2.5,8.25,997.55,4079.82,4237.077499999999
2020,7,20,11,0,0,28.45,2.5,8.25,997.55,4173.66,4237.077499999999
2020,7,20,12,0,0,28.45,2.5,8.25,997.55,4253.43,4237.077499999999
2020,7,20,13,0,0,28.45,2.5,8.25,997.55,4185.88,4237.077499999999
2020,7,20,14,0,0,28.45,2.5,8.25,997.55,4216.13,4237.077499999999
2020,7,20,15,0,0,28.45,2.5,8.25,997.55,4251.2,4237.077499999999
2020,7,20,16,0,0,28.45,2.5,8.25,997.55,4265.89,4237.077499999999
2020,7,20,17,0,0,28.45,2.5,8.25,997.55,4163.53,4237.077499999999
2020,7,20,18,0,0,28.45,2.5,8.25,997.55,3952.52,4237.077499999999
2020,7,20,19,0,0,28.45,2.5,8.25,997.55,3967.81,4237.077499999999
2020,7,20,20,0,0,28.45,2.5,8.25,997.55,4127.5,4237.077499999999
2020,7,20,21,0,0,28.45,2.5,8.25,997.55,4320.89,4237.077499999999
2020,7,20,22,0,0,28.45,2.5,8.25,997.55,4658.58,4237.077499999999
2020,7,20,23,0,0,28.45,2.5,8.25,997.55,4696.4,4237.077499999999
2020,7,21,0,0,0,26.4,4.55,7.5,1000.45,4213.74,4146.627083333333
2020,7,21,1,0,0,26.4,4.55,7.5,1000.45,3923.99,4146.627083333333
2020,7,21,2,0,0,26.4,4.55,7.5,1000.45,3771.87,4146.627083333333
2020,7,21,3,0,0,26.4,4.55,7.5,1000.45,3649.23,4146.627083333333
2020,7,21,4,0,0,26.4,4.55,7.5,1000.45,3500.13,4146.627083333333
2020,7,21,5,0,0,26.4,4.55,7.5,1000.45,3377.07,4146.627083333333
2020,7,21,6,0,0,26.4,4.55,7.5,1000.45,3292.71,4146.627083333333
2020,7,21,7,0,0,26.4,4.55,7.5,1000.45,3296.92,4146.627083333333
2020,7,21,8,0,0,26.4,4.55,7.5,1000.45,3395.98,4146.627083333333
2020,7,21,9,0,0,26.4,4.55,7.5,1000.45,3561.28,4146.627083333333
2020,7,21,10,0,0,26.4,4.55,7.5,1000.45,3757.73,4146.627083333333
2020,7,21,11,0,0,26.4,4.55,7.5,1000.45,4123.09,4146.627083333333
2020,7,21,12,0,0,26.4,4.55,7.5,1000.45,4253.43,4146.627083333333
2020,7,21,13,0,0,26.4,4.55,7.5,1000.45,4185.88,4146.627083333333
2020,7,21,14,0,0,26.4,4.55,7.5,1000.45,4216.13,4146.627083333333
2020,7,21,15,0,0,26.4,4.55,7.5,1000.45,4078.18,4146.627083333333
2020,7,21,16,0,0,26.4,4.55,7.5,1000.45,3709.35,4146.627083333333
2020,7,21,17,0,0,26.4,4.55,7.5,1000.45,3707.83,4146.627083333333
2020,7,21,18,0,0,26.4,4.55,7.5,1000.45,3619.98,4146.627083333333
2020,7,21,19,0,0,26.4,4.55,7.5,1000.45,3575.5,4146.627083333333
2020,7,21,20,0,0,26.4,4.55,7.5,1000.45,3596.18,4146.627083333333
2020,7,21,21,0,0,26.4,4.55,7.5,1000.45,3613.51,4146.627083333333
2020,7,21,22,0,0,26.4,4.55,7.5,1000.45,3777.82,4146.627083333333
2020,7,21,23,0,0,26.4,4.55,7.5,1000.45,3835.68,4146.627083333333
2020,7,22,0,0,0,26.15,32.55,7.1,1001.85,3719.54,3751.383749999999
2020,7,22,1,0,0,26.15,32.55,7.1,1001.85,3553.86,3751.383749999999
2020,7,22,2,0,0,26.15,32.55,7.1,1001.85,3395.5,3751.383749999999
2020,7,22,3,0,0,26.15,32.55,7.1,1001.85,3257.98,3751.383749999999
2020,7,22,4,0,0,26.15,32.55,7.1,1001.85,3150.18,3751.383749999999
2020,7,22,5,0,0,26.15,32.55,7.1,1001.85,3074.86,3751.383749999999
2020,7,22,6,0,0,26.15,32.55,7.1,1001.85,3078.37,3751.383749999999
2020,7,22,7,0,0,26.15,32.55,7.1,1001.85,3149.09,3751.383749999999
2020,7,22,8,0,0,26.15,32.55,7.1,1001.85,3267.81,3751.383749999999
2020,7,22,9,0,0,26.15,32.55,7.1,1001.85,3546.52,3751.383749999999
2020,7,22,10,0,0,26.15,32.55,7.1,1001.85,3832.72,3751.383749999999
2020,7,22,11,0,0,26.15,32.55,7.1,1001.85,3800.65,3751.383749999999
2020,7,22,12,0,0,26.15,32.55,7.1,1001.85,3668.49,3751.383749999999
2020,7,22,13,0,0,26.15,32.55,7.1,1001.85,3672.3,3751.383749999999
2020,7,22,14,0,0,26.15,32.55,7.1,1001.85,3760.22,3751.383749999999
2020,7,22,15,0,0,26.15,32.55,7.1,1001.85,3771.35,3751.383749999999
2020,7,22,16,0,0,26.15,32.55,7.1,1001.85,3716.59,3751.383749999999
2020,7,22,17,0,0,26.15,32.55,7.1,1001.85,3666.31,3751.383749999999
2020,7,22,18,0,0,26.15,32.55,7.1,1001.85,3532.15,3751.383749999999
2020,7,22,19,0,0,26.15,32.55,7.1,1001.85,3507.25,3751.383749999999
2020,7,22,20,0,0,26.15,32.55,7.1,1001.85,3496.76,3751.383749999999
2020,7,22,21,0,0,26.15,32.55,7.1,1001.85,3479.85,3751.383749999999
2020,7,22,22,0,0,26.15,32.55,7.1,1001.85,3582.7,3751.383749999999
2020,7,22,23,0,0,26.15,32.55,7.1,1001.85,3599.45,3751.383749999999
2020,7,23,0,0,0,29.85,74.55,5.8,1000.85,3480.96,3511.6874999999995
2020,7,23,1,0,0,29.85,74.55,5.8,1000.85,3335.1,3511.6874999999995
2020,7,23,2,0,0,29.85,74.55,5.8,1000.85,3191.16,3511.6874999999995
2020,7,23,3,0,0,29.85,74.55,5.8,1000.85,3070.95,3511.6874999999995
2020,7,23,4,0,0,29.85,74.55,5.8,1000.85,2991.29,3511.6874999999995
2020,7,23,5,0,0,29.85,74.55,5.8,1000.85,2918.36,3511.6874999999995
2020,7,23,6,0,0,29.85,74.55,5.8,1000.85,2953.56,3511.6874999999995
2020,7,23,7,0,0,29.85,74.55,5.8,1000.85,3030.32,3511.6874999999995
2020,7,23,8,0,0,29.85,74.55,5.8,1000.85,3153.53,3511.6874999999995
2020,7,23,9,0,0,29.85,74.55,5.8,1000.85,3490,3511.6874999999995
2020,7,23,10,0,0,29.85,74.55,5.8,1000.85,3826.81,3511.6874999999995
2020,7,23,11,0,0,29.85,74.55,5.8,1000.85,4011.61,3511.6874999999995
2020,7,23,12,0,0,29.85,74.55,5.8,1000.85,4064.77,3511.6874999999995
2020,7,23,13,0,0,29.85,74.55,5.8,1000.85,3978.33,3511.6874999999995
2020,7,23,14,0,0,29.85,74.55,5.8,1000.85,4148.47,3511.6874999999995
2020,7,23,15,0,0,29.85,74.55,5.8,1000.85,4222.02,3511.6874999999995
2020,7,23,16,0,0,29.85,74.55,5.8,1000.85,4167.51,3511.6874999999995
2020,7,23,17,0,0,29.85,74.55,5.8,1000.85,4056.08,3511.6874999999995
2020,7,23,18,0,0,29.85,74.55,5.8,1000.85,3867.84,3511.6874999999995
2020,7,23,19,0,0,29.85,74.55,5.8,1000.85,3824.93,3511.6874999999995
2020,7,23,20,0,0,29.85,74.55,5.8,1000.85,3914.37,3511.6874999999995
2020,7,23,21,0,0,29.85,74.55,5.8,1000.85,4066.8,3511.6874999999995
2020,7,23,22,0,0,29.85,74.55,5.8,1000.85,4353.06,3511.6874999999995
2020,7,23,23,0,0,29.85,74.55,5.8,1000.85,4437.74,3511.6874999999995
2020,7,24,0,0,0,30.3,0,7.6,1003.45,4251.43,3689.815416666667
2020,7,24,1,0,0,30.3,0,7.6,1003.45,4022.82,3689.815416666667
2020,7,24,2,0,0,30.3,0,7.6,1003.45,3818.69,3689.815416666667
2020,7,24,3,0,0,30.3,0,7.6,1003.45,3639.35,3689.815416666667
2020,7,24,4,0,0,30.3,0,7.6,1003.45,3484.13,3689.815416666667
2020,7,24,5,0,0,30.3,0,7.6,1003.45,3350.76,3689.815416666667
2020,7,24,6,0,0,30.3,0,7.6,1003.45,3204.52,3689.815416666667
2020,7,24,7,0,0,30.3,0,7.6,1003.45,3242.12,3689.815416666667
2020,7,24,8,0,0,30.3,0,7.6,1003.45,3349.9,3689.815416666667
2020,7,24,9,0,0,30.3,0,7.6,1003.45,3720.76,3689.815416666667
2020,7,24,10,0,0,30.3,0,7.6,1003.45,4087.41,3689.815416666667
2020,7,24,11,0,0,30.3,0,7.6,1003.45,4361.73,3689.815416666667
2020,7,24,12,0,0,30.3,0,7.6,1003.45,4457.42,3689.815416666667
2020,7,24,13,0,0,30.3,0,7.6,1003.45,4410.62,3689.815416666667
2020,7,24,14,0,0,30.3,0,7.6,1003.45,4651.54,3689.815416666667
2020,7,24,15,0,0,30.3,0,7.6,1003.45,4691.81,3689.815416666667
2020,7,24,16,0,0,30.3,0,7.6,1003.45,4573.05,3689.815416666667
2020,7,24,17,0,0,30.3,0,7.6,1003.45,4349.25,3689.815416666667
2020,7,24,18,0,0,30.3,0,7.6,1003.45,3943.72,3689.815416666667
2020,7,24,19,0,0,30.3,0,7.6,1003.45,3838.38,3689.815416666667
2020,7,24,20,0,0,30.3,0,7.6,1003.45,3910.9,3689.815416666667
2020,7,24,21,0,0,30.3,0,7.6,1003.45,4072.34,3689.815416666667
2020,7,24,22,0,0,30.3,0,7.6,1003.45,4396.82,3689.815416666667
2020,7,24,23,0,0,30.3,0,7.6,1003.45,4534.29,3689.815416666667
2020,7,25,0,1,0,30.9,12.05,6.8,1005.25,4376.56,4015.1566666666663
2020,7,25,1,1,0,30.9,12.05,6.8,1005.25,4139.44,4015.1566666666663
2020,7,25,2,1,0,30.9,12.05,6.8,1005.25,3921.14,4015.1566666666663
2020,7,25,3,1,0,30.9,12.05,6.8,1005.25,3727.57,4015.1566666666663
2020,7,25,4,1,0,30.9,12.05,6.8,1005.25,3585.74,4015.1566666666663
2020,7,25,5,1,0,30.9,12.05,6.8,1005.25,3428.26,4015.1566666666663
2020,7,25,6,1,0,30.9,12.05,6.8,1005.25,3360.47,4015.1566666666663
2020,7,25,7,1,0,30.9,12.05,6.8,1005.25,3308.68,4015.1566666666663
2020,7,25,8,1,0,30.9,12.05,6.8,1005.25,3289.83,4015.1566666666663
2020,7,25,9,1,0,30.9,12.05,6.8,1005.25,3489.52,4015.1566666666663
2020,7,25,10,1,0,30.9,12.05,6.8,1005.25,3777.34,4015.1566666666663
2020,7,25,11,1,0,30.9,12.05,6.8,1005.25,3953.95,4015.1566666666663
2020,7,25,12,1,0,30.9,12.05,6.8,1005.25,4116.23,4015.1566666666663
2020,7,25,13,1,0,30.9,12.05,6.8,1005.25,4150.64,4015.1566666666663
2020,7,25,14,1,0,30.9,12.05,6.8,1005.25,4382.48,4015.1566666666663
2020,7,25,15,1,0,30.9,12.05,6.8,1005.25,4448.4,4015.1566666666663
2020,7,25,16,1,0,30.9,12.05,6.8,1005.25,4317.94,4015.1566666666663
2020,7,25,17,1,0,30.9,12.05,6.8,1005.25,4162,4015.1566666666663
2020,7,25,18,1,0,30.9,12.05,6.8,1005.25,3984.47,4015.1566666666663
2020,7,25,19,1,0,30.9,12.05,6.8,1005.25,4025.25,4015.1566666666663
2020,7,25,20,1,0,30.9,12.05,6.8,1005.25,4229.49,4015.1566666666663
2020,7,25,21,1,0,30.9,12.05,6.8,1005.25,4436.57,4015.1566666666663
2020,7,25,22,1,0,30.9,12.05,6.8,1005.25,4707.55,4015.1566666666663
2020,7,25,23,1,0,30.9,12.05,6.8,1005.25,4784.24,4015.1566666666663
2020,7,26,0,1,0,32.2,0,4.65,1004.8,4611.57,4004.3233333333337
2020,7,26,1,1,0,32.2,0,4.65,1004.8,4386.48,4004.3233333333337
2020,7,26,2,1,0,32.2,0,4.65,1004.8,4178.86,4004.3233333333337
2020,7,26,3,1,0,32.2,0,4.65,1004.8,3991.11,4004.3233333333337
2020,7,26,4,1,0,32.2,0,4.65,1004.8,3820.05,4004.3233333333337
2020,7,26,5,1,0,32.2,0,4.65,1004.8,3657.17,4004.3233333333337
2020,7,26,6,1,0,32.2,0,4.65,1004.8,3491.54,4004.3233333333337
2020,7,26,7,1,0,32.2,0,4.65,1004.8,3429.25,4004.3233333333337
2020,7,26,8,1,0,32.2,0,4.65,1004.8,3390.05,4004.3233333333337
2020,7,26,9,1,0,32.2,0,4.65,1004.8,3525.49,4004.3233333333337
2020,7,26,10,1,0,32.2,0,4.65,1004.8,3763.34,4004.3233333333337
2020,7,26,11,1,0,32.2,0,4.65,1004.8,3920.68,4004.3233333333337
2020,7,26,12,1,0,32.2,0,4.65,1004.8,4097.44,4004.3233333333337
2020,7,26,13,1,0,32.2,0,4.65,1004.8,4103.19,4004.3233333333337
2020,7,26,14,1,0,32.2,0,4.65,1004.8,4231.91,4004.3233333333337
2020,7,26,15,1,0,32.2,0,4.65,1004.8,4217.71,4004.3233333333337
2020,7,26,16,1,0,32.2,0,4.65,1004.8,4215.91,4004.3233333333337
2020,7,26,17,1,0,32.2,0,4.65,1004.8,4138.1,4004.3233333333337
2020,7,26,18,1,0,32.2,0,4.65,1004.8,4035.73,4004.3233333333337
2020,7,26,19,1,0,32.2,0,4.65,1004.8,4106.73,4004.3233333333337
2020,7,26,20,1,0,32.2,0,4.65,1004.8,4467.15,4004.3233333333337
2020,7,26,21,1,0,32.2,0,4.65,1004.8,4825.22,4004.3233333333337
2020,7,26,22,1,0,32.2,0,4.65,1004.8,5173.19,4004.3233333333337
2020,7,26,23,1,0,32.2,0,4.65,1004.8,5238.44,4004.3233333333337
2020,7,27,0,0,0,33,0.5,9.45,1002.1,5013.35,4125.6795833333335
2020,7,27,1,0,0,33,0.5,9.45,1002.1,4766.57,4125.6795833333335
2020,7,27,2,0,0,33,0.5,9.45,1002.1,4531.42,4125.6795833333335
2020,7,27,3,0,0,33,0.5,9.45,1002.1,4301.42,4125.6795833333335
2020,7,27,4,0,0,33,0.5,9.45,1002.1,4116.15,4125.6795833333335
2020,7,27,5,0,0,33,0.5,9.45,1002.1,3933.05,4125.6795833333335
2020,7,27,6,0,0,33,0.5,9.45,1002.1,3818.19,4125.6795833333335
2020,7,27,7,0,0,33,0.5,9.45,1002.1,3793.41,4125.6795833333335
2020,7,27,8,0,0,33,0.5,9.45,1002.1,3840.41,4125.6795833333335
2020,7,27,9,0,0,33,0.5,9.45,1002.1,4123.64,4125.6795833333335
2020,7,27,10,0,0,33,0.5,9.45,1002.1,4480.53,4125.6795833333335
2020,7,27,11,0,0,33,0.5,9.45,1002.1,4722.2,4125.6795833333335
2020,7,27,12,0,0,33,0.5,9.45,1002.1,4880.57,4125.6795833333335
2020,7,27,13,0,0,33,0.5,9.45,1002.1,4980.26,4125.6795833333335
2020,7,27,14,0,0,33,0.5,9.45,1002.1,5284.97,4125.6795833333335
2020,7,27,15,0,0,33,0.5,9.45,1002.1,5373.05,4125.6795833333335
2020,7,27,16,0,0,33,0.5,9.45,1002.1,5255.49,4125.6795833333335
2020,7,27,17,0,0,33,0.5,9.45,1002.1,4910.57,4125.6795833333335
2020,7,27,18,0,0,33,0.5,9.45,1002.1,4459.21,4125.6795833333335
2020,7,27,19,0,0,33,0.5,9.45,1002.1,4411.59,4125.6795833333335
2020,7,27,20,0,0,33,0.5,9.45,1002.1,4693.81,4125.6795833333335
2020,7,27,21,0,0,33,0.5,9.45,1002.1,4973.56,4125.6795833333335
2020,7,27,22,0,0,33,0.5,9.45,1002.1,5289.31,4125.6795833333335
2020,7,27,23,0,0,33,0.5,9.45,1002.1,5332.47,4125.6795833333335
2020,7,28,0,0,0,33.6,0,8.65,1000,5115.55,4636.883333333333
2020,7,28,1,0,0,33.6,0,8.65,1000,4858.75,4636.883333333333
2020,7,28,2,0,0,33.6,0,8.65,1000,4620.73,4636.883333333333
2020,7,28,3,0,0,33.6,0,8.65,1000,4391.83,4636.883333333333
2020,7,28,4,0,0,33.6,0,8.65,1000,4184.97,4636.883333333333
2020,7,28,5,0,0,33.6,0,8.65,1000,3967.53,4636.883333333333
2020,7,28,6,0,0,33.6,0,8.65,1000,3774.31,4636.883333333333
2020,7,28,7,0,0,33.6,0,8.65,1000,3677.2,4636.883333333333
2020,7,28,8,0,0,33.6,0,8.65,1000,3706.58,4636.883333333333
2020,7,28,9,0,0,33.6,0,8.65,1000,4011.27,4636.883333333333
2020,7,28,10,0,0,33.6,0,8.65,1000,4462.24,4636.883333333333
2020,7,28,11,0,0,33.6,0,8.65,1000,4784.7,4636.883333333333
2020,7,28,12,0,0,33.6,0,8.65,1000,4986.92,4636.883333333333
2020,7,28,13,0,0,33.6,0,8.65,1000,5050.47,4636.883333333333
2020,7,28,14,0,0,33.6,0,8.65,1000,5050.47,4636.883333333333
2020,7,28,15,0,0,33.6,0,8.65,1000,5550.96,4636.883333333333
2020,7,28,16,0,0,33.6,0,8.65,1000,5587.88,4636.883333333333
2020,7,28,17,0,0,33.6,0,8.65,1000,5234.27,4636.883333333333
2020,7,28,18,0,0,33.6,0,8.65,1000,4824.3,4636.883333333333
2020,7,28,19,0,0,33.6,0,8.65,1000,4820.78,4636.883333333333
2020,7,28,20,0,0,33.6,0,8.65,1000,5193.49,4636.883333333333
2020,7,28,21,0,0,33.6,0,8.65,1000,5614.55,4636.883333333333
2020,7,28,22,0,0,33.6,0,8.65,1000,5989.09,4636.883333333333
2020,7,28,23,0,0,33.6,0,8.65,1000,6049.52,4636.883333333333
2020,7,29,0,0,0,29.85,1.7,6.95,1000.65,5786.89,4812.848333333334
2020,7,29,1,0,0,29.85,0.4,6.95,1000.65,5349.5,4812.848333333334
2020,7,29,2,0,0,29.85,3.1,6.95,1000.65,4982.44,4812.848333333334
2020,7,29,3,0,0,29.85,1.7,6.95,1000.65,4709.49,4812.848333333334
2020,7,29,4,0,0,29.85,4.8,6.95,1000.65,4512.89,4812.848333333334
2020,7,29,5,0,0,29.85,5.0,6.95,1000.65,4286.33,4812.848333333334
2020,7,29,6,0,0,29.85,2.9,6.95,1000.65,4065.44,4812.848333333334
2020,7,29,7,0,0,29.85,0.2,6.95,1000.65,3940.73,4812.848333333334
2020,7,29,8,0,0,29.85,2.9,6.95,1000.65,3960.06,4812.848333333334
2020,7,29,9,0,0,29.85,4.3,6.95,1000.65,4316.07,4812.848333333334
2020,7,29,10,0,0,29.85,2.2,6.95,1000.65,4767.59,4812.848333333334
2020,7,29,11,0,0,29.85,1.0,6.95,1000.65,5095.11,4812.848333333334
2020,7,29,12,0,0,29.85,0.5,6.95,1000.65,5289.95,4812.848333333334
2020,7,29,13,0,0,29.85,2.5,6.95,1000.65,5271.79,4812.848333333334
2020,7,29,14,0,0,29.85,2.0,6.95,1000.65,5270.41,4812.848333333334
2020,7,29,15,0,0,29.85,3.7,6.95,1000.65,5165.28,4812.848333333334
2020,7,29,16,0,0,29.85,2.8,6.95,1000.65,4668.48,4812.848333333334
2020,7,29,17,0,0,29.85,3.1,6.95,1000.65,4316.68,4812.848333333334
2020,7,29,18,0,0,29.85,1.8,6.95,1000.65,4080.17,4812.848333333334
2020,7,29,19,0,0,29.85,2.7,6.95,1000.65,4092.67,4812.848333333334
2020,7,29,20,0,0,29.85,2.0,6.95,1000.65,4183.77,4812.848333333334
2020,7,29,21,0,0,29.85,0.3,6.95,1000.65,4397.72,4812.848333333334
2020,7,29,22,0,0,29.85,1.5,6.95,1000.65,4769.41,4812.848333333334
2020,7,29,23,0,0,29.85,3.2,6.95,1000.65,4916.19,4812.848333333334
2020,7,30,0,0,0,29.1,2.4,7.45,1002.6,4765.64,4674.7941666666675
2020,7,30,1,0,0,29.1,4.8,7.45,1002.6,4560.42,4674.7941666666675
2020,7,30,2,0,0,29.1,2.0,7.45,1002.6,4368.36,4674.7941666666675
2020,7,30,3,0,0,29.1,0.5,7.45,1002.6,4169.16,4674.7941666666675
2020,7,30,4,0,0,29.1,2.0,7.45,1002.6,3977.05,4674.7941666666675
2020,7,30,5,0,0,29.1,4.6,7.45,1002.6,3771.19,4674.7941666666675
2020,7,30,6,0,0,29.1,1.0,7.45,1002.6,3611.49,4674.7941666666675
2020,7,30,7,0,0,29.1,0.4,7.45,1002.6,3547,4674.7941666666675
2020,7,30,8,0,0,29.1,0.5,7.45,1002.6,3603.53,4674.7941666666675
2020,7,30,9,0,0,29.1,4.0,7.45,1002.6,3923.38,4674.7941666666675
2020,7,30,10,0,0,29.1,1.3,7.45,1002.6,4223.18,4674.7941666666675
2020,7,30,11,0,0,29.1,2.2,7.45,1002.6,4321.8,4674.7941666666675
2020,7,30,12,0,0,29.1,1.7,7.45,1002.6,4375.37,4674.7941666666675
2020,7,30,13,0,0,29.1,0.3,7.45,1002.6,4246.56,4674.7941666666675
2020,7,30,14,0,0,29.1,4.8,7.45,1002.6,4420.05,4674.7941666666675
2020,7,30,15,0,0,29.1,1.6,7.45,1002.6,4555.95,4674.7941666666675
2020,7,30,16,0,0,29.1,0.4,7.45,1002.6,4453.71,4674.7941666666675
2020,7,30,17,0,0,29.1,0.8,7.45,1002.6,4289,4674.7941666666675
2020,7,30,18,0,0,29.1,0.9,7.45,1002.6,4073.12,4674.7941666666675
2020,7,30,19,0,0,29.1,0.9,7.45,1002.6,4071.91,4674.7941666666675
2020,7,30,20,0,0,29.1,4.3,7.45,1002.6,4195.65,4674.7941666666675
2020,7,30,21,0,0,29.1,4.6,7.45,1002.6,4402.98,4674.7941666666675
2020,7,30,22,0,0,29.1,0.4,7.45,1002.6,4735.27,4674.7941666666675
2020,7,30,23,0,0,29.1,4.6,7.45,1002.6,4890.31,4674.7941666666675
2020,7,31,0,0,0,31,0.8,5.15,1001.7,4730.85,4231.336666666667
2020,7,31,1,0,0,31,0.8,5.15,1001.7,4506.73,4231.336666666667
2020,7,31,2,0,0,31,0.8,5.15,1001.7,4303.4,4231.336666666667
2020,7,31,3,0,0,31,0.8,5.15,1001.7,4117.18,4231.336666666667
2020,7,31,4,0,0,31,0.8,5.15,1001.7,3975.09,4231.336666666667
2020,7,31,5,0,0,31,0.8,5.15,1001.7,3826.65,4231.336666666667
2020,7,31,6,0,0,31,0.8,5.15,1001.7,3681.47,4231.336666666667
2020,7,31,7,0,0,31,0.8,5.15,1001.7,3643.71,4231.336666666667
2020,7,31,8,0,0,31,0.8,5.15,1001.7,3700.03,4231.336666666667
2020,7,31,9,0,0,31,0.8,5.15,1001.7,3987.76,4231.336666666667
2020,7,31,10,0,0,31,0.8,5.15,1001.7,4363.25,4231.336666666667
2020,7,31,11,0,0,31,0.8,5.15,1001.7,4601.9,4231.336666666667
2020,7,31,12,0,0,31,0.8,5.15,1001.7,4741.27,4231.336666666667
2020,7,31,13,0,0,31,0.8,5.15,1001.7,4712.46,4231.336666666667
2020,7,31,14,0,0,31,0.8,5.15,1001.7,4905.36,4231.336666666667
2020,7,31,15,0,0,31,0.8,5.15,1001.7,5006.31,4231.336666666667
2020,7,31,16,0,0,31,0.8,5.15,1001.7,4923.35,4231.336666666667
2020,7,31,17,0,0,31,0.8,5.15,1001.7,4665.78,4231.336666666667
2020,7,31,18,0,0,31,0.8,5.15,1001.7,4348.31,4231.336666666667
2020,7,31,19,0,0,31,0.8,5.15,1001.7,4298.27,4231.336666666667
2020,7,31,20,0,0,31,0.8,5.15,1001.7,4386.46,4231.336666666667
2020,7,31,21,0,0,31,0.8,5.15,1001.7,4631.73,4231.336666666667
2020,7,31,22,0,0,31,0.8,5.15,1001.7,4983.2,4231.336666666667
2020,7,31,23,0,0,31,0.8,5.15,1001.7,5115.79,4231.336666666667
2020,8,1,0,1,1,29.95,0,5.6,1000.85,4931.22,4423.1795833333335
2020,8,1,1,1,1,29.95,0,5.6,1000.85,4680.68,4423.1795833333335
2020,8,1,2,1,1,29.95,0,5.6,1000.85,4362.44,4423.1795833333335
2020,8,1,3,1,1,29.95,0,5.6,1000.85,4111.8,4423.1795833333335
2020,8,1,4,1,1,29.95,0,5.6,1000.85,3939.03,4423.1795833333335
2020,8,1,5,1,1,29.95,0,5.6,1000.85,3758.54,4423.1795833333335
2020,8,1,6,1,1,29.95,0,5.6,1000.85,3610.76,4423.1795833333335
2020,8,1,7,1,1,29.95,0,5.6,1000.85,3501.55,4423.1795833333335
2020,8,1,8,1,1,29.95,0,5.6,1000.85,3413.67,4423.1795833333335
2020,8,1,9,1,1,29.95,0,5.6,1000.85,3538.07,4423.1795833333335
2020,8,1,10,1,1,29.95,0,5.6,1000.85,3810.25,4423.1795833333335
2020,8,1,11,1,1,29.95,0,5.6,1000.85,4064.71,4423.1795833333335
2020,8,1,12,1,1,29.95,0,5.6,1000.85,4245.04,4423.1795833333335
2020,8,1,13,1,1,29.95,0,5.6,1000.85,4341.29,4423.1795833333335
2020,8,1,14,1,1,29.95,0,5.6,1000.85,4586.91,4423.1795833333335
2020,8,1,15,1,1,29.95,0,5.6,1000.85,4453.32,4423.1795833333335
2020,8,1,16,1,1,29.95,0,5.6,1000.85,4161.72,4423.1795833333335
2020,8,1,17,1,1,29.95,0,5.6,1000.85,4005.06,4423.1795833333335
